artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,Cluster,t-SNE-y,t-SNE-x,DBSCAN Core
Deftones,Elite,7o2M1H5G247OQs98gIo10z,109520,44,0.000638,0.46,241800,0.992,0.866,F,0.321,-3.298,Minor,0.0818,122.457,04/4,0.206,Alternative,A1,-26.6486,50.3922,1
The 1975,The Sound,1xYrVZWJLihIMTqdSA34TS,123290,61,0.096,0.643,248880,0.945,7.71e-06,C,0.495,-4.66,Major,0.0779,120.723,04/4,0.526,Alternative,A1,67.8246,-4.86225,1
Marilyn Manson,This Is The New S**t,0Zr8z1TgQl27P3qYqQltG2,216193,53,0.00106,0.573,259667,0.865,0.00469,D,0.116,-6.097,Major,0.104,178.115,04/4,0.616,Alternative,A1,46.4608,-29.7292,1
Aranda,Don't Wake Me,1ReFDhIzzlYecxK2vkkDz7,119972,41,3.87e-05,0.511,232940,0.886,2.09e-05,F#,0.126,-4.993,Minor,0.0507,122.457,04/4,0.335,Alternative,A1,-26.1375,-29.2052,1
Eve 6,Here's to the Night,6OGdCwMZiXxZYwTEN2wMTp,23678,54,0.0405,0.583,249840,0.652,0.000378,G,0.0781,-6.255,Major,0.0244,122.457,04/4,0.352,Alternative,A1,30.9069,4.684,1
Marco McKinnis,Deep,27u3Rh4IWYPdwVST20ALrt,176103,44,0.0642,0.695,227493,0.474,0.000727,B,0.0923,-7.582,Major,0.0345,127.999,04/4,0.497,Alternative,A1,-57.5456,-35.716,1
Bryce Fox,SAD!,61cvDWMweVzJWlaj6sWwSl,213743,45,0.377,0.509,172027,0.501,0.0863508,G#,0.0936,-7.503,Major,0.0556,122.457,04/4,0.5,Alternative,A1,1.50121,-61.3832,1
Oliver Tree,Hurt,5PHZJ8mnHDfioBfxSbff9h,157648,71,0.0209,0.561,232940,0.782,0.0863508,C,0.315,-5.863,Major,0.04,94.004,04/4,0.486,Alternative,A1,71.9848,6.652,1
empty_field,Wonderful - Remastered,2ketlej3bAKtetsazG94rV,93475,40,0.00513,0.471,232940,0.868,7.23e-06,G,0.22,-4.227,Major,0.0564,186.67,04/4,0.552,Alternative,A1,27.1448,14.6003,1
ELHAE,Still Mine (feat. Wale),0NBAtDZ0ogUOJ4b3hU52Cd,97096,51,0.337,0.568,271513,0.501,0.0863508,C#,0.105,-11.034,Minor,0.199,122.457,04/4,0.281,Alternative,A1,-4.27941,-2.51639,1
Fozzy,Judas,6GyeeOjRJQEK7803yc2LO2,68545,56,0.000101,0.418,250793,0.907,0.000433,C,0.346,-3.675,Major,0.0584,99.17,04/4,0.473,Alternative,A1,65.868,-4.15853,1
anders,Problems,5Zx9VpLotu9aFYqq61NAip,39278,49,0.688,0.797,197938,0.365,0.0117,D,0.102,-9.219,Minor,0.0738,96.973,04/4,0.586,Alternative,A1,40.0136,-49.8762,1
Pinegrove,Rings,4wrjIq1lskP8tZuQBEdcux,39525,47,0.423,0.643,232940,0.41,2.57e-05,B,0.232,-12.907,Major,0.0371,116.037,04/4,0.304,Alternative,A1,-60.0455,-31.1052,1
Nothing More,Mr. MTV,1C3QbnFgC1yozcrQFRehE9,156037,44,0.000311,0.196,239907,0.871,0.00103,D,0.0714,-5.889,Minor,0.0693,70.124,04/4,0.361,Alternative,A1,32.4476,-53.2142,1
BJ The Chicago Kid,Turnin' Me Up,1y4wfSe5L3afercd7sYE1K,211153,65,0.0406,0.734,269173,0.776,0.193,D,0.0547,-4.193,Major,0.0826,122.457,04/4,0.843,Alternative,A1,41.9668,-36.2872,1
Good Charlotte,Little Things,3twdfJBORkXYf1JqH976YT,85835,58,0.0601,0.686,203027,0.84,5.38e-06,C#,0.164,-5.142,Major,0.159,105,04/4,0.704,Alternative,A1,-8.85466,-22.7349,1
Statik Selektah,21 & Over,2aEo5sPcclxVbA2vXFBi9M,58071,44,0.0354,0.632,167134,0.746,0.000895,F#,0.115,-6.257,Minor,0.288,122.457,04/4,0.381,Alternative,A1,-23.1182,-31.3659,1
3 Doors Down,Away From The Sun,01Vfx2Jna7YYXb645Auid1,97118,53,0.0273,0.532,231787,0.686,0.0863508,C,0.0903,-6.238,Major,0.0254,122.457,04/4,0.304,Alternative,A1,61.742,3.98391,1
Toad The Wet Sprocket,Fall Down,5l8oNQsDDPNFUIV5M4lzRJ,111055,42,0.115,0.444,202385,0.886,0.000688,C,0.164,-5.705,Major,0.0335,122.457,04/4,0.736,Alternative,A1,71.4879,1.13885,1
empty_field,Amen,1yfxcMA8noLrtOrn5d6KnQ,61956,51,0.0567,0.555,232940,0.974,0.0863508,E,0.202,-3.691,Minor,0.152,159.943,04/4,0.369,Alternative,A1,-35.9974,-2.21389,1
THEY.,Motley Crew,3coMPj3ul3CDTPEzjPgdva,60861,43,0.0436,0.725,208784,0.936,1.4e-05,F#,0.771,-5.323,Minor,0.0626,105.029,04/4,0.25,Alternative,A1,-29.8481,-25.1449,1
The Story So Far,Stalemate,3lPCJhsnLUwZOiNglGdAEy,83951,40,0.000366,0.377,194760,0.987,2.65e-06,G#,0.166,-2.95,Major,0.104,171.101,03/4,0.405,Alternative,A2,36.0913,32.1471,1
Avenged Sevenfold,Scream,5zmGr8hRQ6W9arZy9e07GL,195090,54,3.74e-05,0.549,288240,0.941,1.45e-06,F#,0.213,-4.802,Minor,0.0521,130.009,04/4,0.581,Alternative,A1,-28.7617,-28.5125,1
KALEO,Vor í Vaglaskógi,1VBr5bV7PyDAVeOrB4aLLT,149104,55,0.744,0.336,277267,0.345,6.01e-06,F,0.182,-6.456,Minor,0.029,92.502,04/4,0.0756,Alternative,A1,-25.8545,57.6612,1
Citizen Way,WaveWalker,196bjfNXvEDkODWVjq2RRN,91133,45,0.00532,0.673,193293,0.798,0.0863508,G#,0.123,-5.123,Minor,0.0337,119.976,04/4,0.63,Alternative,A1,6.31682,-48.8858,1
Chevelle,Clones,3agtg0x11wPvLIWkYR39nZ,206621,43,0.000119,0.467,207800,0.873,0.00433,G#,0.073,-4.941,Major,0.0404,96.004,04/4,0.339,Alternative,A1,6.53734,-65.279,1
Puddle Of Mudd,She Hates Me,5HwnezK198pJCEj1l2Adjy,165642,66,0.00935,0.58,232940,0.748,0.0863508,E,0.753,-5.433,Major,0.0323,109.781,04/4,0.584,Alternative,A1,-39.62,18.3193,1
Doja Cat,Roll With Us,1Mb187X5w3OUQNH6P5M28Y,84076,49,0.00434,0.664,180907,0.637,5e-06,D,0.199,-5.593,Major,0.0283,122.457,04/4,0.125,Alternative,A1,41.6213,-40.5159,1
Three Days Grace,Right Left Wrong,4SNqnx2WC60CpuowwebSeB,209249,61,0.0036,0.489,236693,0.833,1.33e-06,A,0.111,-5.348,Major,0.054,135.431,04/4,0.307,Alternative,A1,-12.4222,24.8896,1
Two Door Cinema Club,Nice to See You,3O3U0jRJR7HpKLhx2t35IW,191207,48,0.0338,0.702,373309,0.723,0.00176,C#,0.0923,-6.023,Major,0.0393,110.016,04/4,0.846,Alternative,A1,-11.0235,-21.5071,1
Rawayana,#Sádico,2kNalcTCdlyt1AGWxOE8dC,119344,52,0.274,0.805,344947,0.622,0.000838,C#,0.102,-10.902,Major,0.141,122.006,04/4,0.716,Alternative,A1,-7.99908,-12.7897,1
Dr. Dog,Abandoned Mansion,6wvEQaHAz2FA6ismjpx5xR,40162,51,0.456,0.481,322646,0.523,0.00456,A,0.0602,-7.921,Major,0.0279,123.676,04/4,0.285,Alternative,A1,-0.36178,27.7596,1
Steve Lacy,Guide,4qCgKKXa3CF6CzEDLW6vTt,28025,51,0.0412,0.815,141531,0.731,0.000263,F,0.215,-7.615,Minor,0.0795,128.968,04/4,0.497,Alternative,A1,-22.9367,64.6736,1
Incubus,Undefeated,2wcOAWdnv22pYwRHscYfz2,73510,44,5.76e-05,0.364,236120,0.864,0.000562,C#,0.0806,-3.388,Major,0.0444,165.884,04/4,0.325,Alternative,A1,-0.7352,-25.8695,1
Ratatat,Supreme,4Eqh2NL7uzRl243GnU735O,209090,41,0.611,0.495,180911,0.415,0.818,D#,0.9,-10.202,Major,0.037,62.071,04/4,0.275,Alternative,,15.2611,72.9227,0
empty_field,Hi-Lo (Hollow),6yqThFsiJG2jUEA6jdhruE,161427,53,0.202,0.653,251987,0.328,0.003,A#,0.103,-8.378,Minor,0.0323,143.909,04/4,0.0871,Alternative,A3,-66.1968,15.9054,1
The Internet,Missing You,36qzw2hfFpbR8sOoooERPt,106855,44,0.513,0.791,136907,0.129,0.11,D,0.114,-12.51,Major,0.149,140.014,04/4,0.248,Alternative,A1,45.8757,-43.9421,1
The Black Keys,Your Touch,7nJZ9LplJ3ZAyhQyJCJk0K,115964,48,0.8,0.532,232940,0.768,2.01e-05,E,0.377,-8.698,Minor,0.0551,116.026,04/4,0.698,Alternative,A1,-33.3574,7.61947,1
Theory of a Deadman,Not Meant to Be,6VAdhSylvAQMdVahyyCVMr,51908,54,0.00401,0.415,215400,0.781,0.0863508,C#,0.126,-6.947,Major,0.0357,142.966,04/4,0.261,Alternative,A1,-0.294933,-24.2939,1
Xavier Omär,Change On Me (feat. Leuca),3BQHpFgAp4l80e1XslIjNI,164648,43,0.26,0.695,225441,0.485,0.0863508,B,0.111,-8.671,Minor,0.134,137.974,04/4,0.352,Alternative,A1,-60.248,-20.2064,1
Blind Melon,Mouthful Of Cavities,5TidpShGz6Jxsbx8fzKDlC,113176,45,0.165,0.338,214800,0.529,0.0162,E,0.344,-9.864,Minor,0.0492,98.098,04/4,0.445,Alternative,A1,-36.3021,4.4473,1
Rammstein,OHNE DICH,1KRCcV4qP8tuvPrY3MdbPq,136739,48,0.00409,0.404,271173,0.599,0.000252,D,0.113,-5.565,Minor,0.0289,136.045,04/4,0.195,Alternative,A1,34.2567,-54.7536,1
Stone Sour,Rose Red Violent Blue (This Song Is Dumb & So Am I),2nU4VND7sfHwzweYzCSMoI,209078,46,0.00413,0.458,232940,0.988,0.0863508,C#,0.295,-4.687,Minor,0.123,161.952,04/4,0.296,Alternative,A1,0.462482,3.63316,1
Them Crooked Vultures,Gunman,4L2D6eUEQOdvAyjc0khFAW,171596,41,7.46e-05,0.357,285333,0.877,0.000155,A,0.273,-3.861,Major,0.0403,112.742,04/4,0.391,Alternative,A1,-9.91396,24.4627,1
Pixies,Wave of Mutilation,49oBt8WDX2lpUGNzDUrPdY,81767,53,0.000285,0.592,124773,0.774,0.336,F,0.0751,-12.187,Major,0.0346,132.569,04/4,0.774,Alternative,A1,-40.2297,55.9645,1
311,Good Feeling,2U52Hp8zYnG2kvt2de0M2L,143175,50,0.00127,0.687,203913,0.898,0.000444,E,0.0743,-3.926,Minor,0.0464,100.014,04/4,0.436,Alternative,A1,-31.7959,1.13486,1
KONGOS,Take It From Me,3zxiTHxE4MxwuYf8aLQ9ax,35215,50,0.0555,0.555,190771,0.74,7.08e-06,B,0.306,-7.016,Minor,0.175,122.457,04/4,0.761,Alternative,A1,-62.7473,-16.3824,1
Pavement,Range Life,6MCYY4i1zrRIbVj9YlVUdF,122507,51,0.0445,0.555,294933,0.724,1.4e-05,A,0.186,-9.429,Major,0.0288,112.812,04/4,0.724,Alternative,A1,-4.72801,26.9327,1
Mazzy Star,Flowers In December,79Ri3SefpPjDQXFMYfGghm,190835,44,0.116,0.59,297893,0.229,0.00168,G,0.0854,-13.174,Major,0.0301,96.856,04/4,0.168,Alternative,A1,30.5357,-1.54409,1
3 Doors Down,Kryptonite,2mX2iJ6rw3ja90OPzHrmHT,34955,75,0.00664,0.545,233933,0.865,1.12e-05,B,0.168,-5.708,Minor,0.0286,99.01,04/4,0.543,Alternative,A1,-59.6383,-15.7598,1
Raveena,Mama,6gJhXogJiEETVQ0V4wyj79,37362,43,0.627,0.594,232940,0.421,0.0193,B,0.079,-9.699,Major,0.0741,72.992,04/4,0.287,Alternative,A1,-59.8305,-31.1122,1
Rise Against,Audience Of One,0xDnpKimvzfy8BdWBpcuyU,108820,46,0.000449,0.387,245480,0.925,3.12e-05,C#,0.269,-3.804,Major,0.0413,161.791,04/4,0.704,Alternative,A1,-2.67947,-27.091,1
empty_field,On the Other Side,4meZLCBqYoSFDLDEjpJGU6,157955,43,0.00367,0.605,276507,0.811,0.000116,A#,0.135,-2.341,Major,0.0316,108.992,04/4,0.548,Alternative,A3,-63.5297,26.5169,1
Broken Bells,Vaporize,6OMO6WdRhSfjMPAiPT94wH,130932,45,0.0236,0.557,232940,0.588,0.00155,C,0.523,-8.487,Major,0.0293,95.998,04/4,0.477,Alternative,A1,67.7846,-2.21624,1
Raveena,Still Dreaming,6mW55jsmWapFREmli1SsIM,61855,54,0.474,0.746,261238,0.318,0.0959,F#,0.113,-10.637,Major,0.0511,120.054,04/4,0.139,Alternative,A1,-24.6203,-45.5189,1
Earl Sweatshirt,Chum,4xpjtAqc46tg04BzHTZnz2,181367,62,0.0216,0.51,243773,0.503,0.002,A#,0.108,-8.756,Minor,0.242,153.582,04/4,0.193,Alternative,A3,-65.7604,15.4956,1
Crowder,Crushing Snakes,1iGY4uLhJJswG44dqyB8fK,83458,40,0.198,0.343,301080,0.689,0.0863508,E,0.0869,-6.221,Minor,0.0416,145.359,04/4,0.124,Alternative,A1,-35.6057,4.18018,1
empty_field,Internacionales,5Az8KU81g2aLBbJN67F2CI,118358,53,0.062,0.714,187932,0.959,4.5e-05,C#,0.0353,-1.503,Minor,0.0486,102.037,04/4,0.65,Alternative,A1,-3.22389,1.85391,1
Joywave,Like a Kennedy,7n4QHfbvTztbgrebAAX4a1,25741,51,0.306,0.545,247880,0.549,0.000194,D,0.108,-5.868,Major,0.0255,137.946,04/4,0.273,Alternative,A1,46.4907,-37.9302,1
6LACK,Been A While,1GonqVH4ptYKwPNZ9f3l49,85046,55,0.36,0.442,176213,0.463,1.71e-05,C#,0.256,-10.93,Minor,0.247,122.457,01/4,0.229,Alternative,,15.0433,-29.7551,0
Passion Pit,Where I Come From,7AUWq8QNfxiDg6eCNyS90s,176304,47,0.132,0.612,219680,0.74,0.416,E,0.0525,-8.414,Major,0.0316,105.045,04/4,0.254,Alternative,A1,-32.5718,16.7376,1
Decyfer Down,Fading,1bwQho4XOhfOAfXGqzfzWY,134198,42,0.000112,0.478,251200,0.704,0.0863508,G,0.0957,-6.283,Major,0.0276,88.011,04/4,0.398,Alternative,A1,27.8836,3.55725,1
White Zombie,Black Sunshine,45gfjPv3n6Bisve1FRL5aE,214229,48,0.00195,0.531,289133,0.921,0.148,A,0.225,-10.934,Major,0.0799,166.634,04/4,0.355,Alternative,A1,-7.02344,29.5526,1
Sick Puppies,Riptide,1AYgCKvnLnILwyCG68qNAV,117878,49,0.00169,0.505,232940,0.757,0.0863508,C,0.337,-5.443,Major,0.0829,83.212,04/4,0.556,Alternative,A1,67.3032,-2.29171,1
Rage Against The Machine,Snakecharmer,5OFtx7xsDriV5Q8qq8fzhL,79642,44,0.00732,0.553,235400,0.883,0.0488,G,0.0599,-7.302,Major,0.0618,136.711,04/4,0.463,Alternative,A1,28.7313,5.6531,1
Fenech-Soler,Last Forever,4IFh1uImEp02P7wQerkQ9y,151635,43,0.00212,0.392,294107,0.849,0.000137,C,0.0848,-4.577,Major,0.0359,171.094,04/4,0.317,Alternative,A1,59.9727,-0.97889,1
empty_field,"Killing in the Name - Live at the Grand Olympic Auditorium, Los Angeles, CA - September 2000",7AhqAjYc1F7x3yURlb0dkj,208429,46,0.152,0.32,303760,0.978,3.97e-06,G,0.785,-2.278,Major,0.161,122.457,04/4,0.556,Alternative,A1,21.1133,9.60372,1
311,Rolling Through,5mI1Sopbvu5PbSokfYzH5y,176979,44,0.00202,0.444,173787,0.856,0.0863508,A,0.0708,-6.874,Major,0.189,179.37,04/4,0.699,Alternative,A1,-10.2838,19.1702,1
Andrés Calamaro,Donde manda marinero,7G456FHR3q9mnvQ3QWHmGc,34894,1,0.366,0.499,242213,0.77,0.0863508,E,0.177,-5.457,Minor,0.0281,92.733,04/4,0.677,Alternative,,-39.2023,4.96295,0
empty_field,Everything Comes Alive,3F57PtOdqRpD6euFYqtKXX,60795,43,0.182,0.683,201733,0.828,0.0863508,G#,0.101,-5.479,Major,0.0471,97.006,04/4,0.539,Alternative,A1,3.95165,-63.5075,1
empty_field,The Summer,383YEHt2S5u1cUkKfUbydD,175584,45,0.000137,0.276,232940,0.835,0.0863508,D,0.186,-4.779,Minor,0.0508,122.457,04/4,0.28,Alternative,A1,33.1831,-54.166,1
Everything Is Recorded,Close But Not Quite,1u0MOgWF1bbylVxpJG2ZjB,94487,48,0.616,0.803,205614,0.618,0.00165,G,0.512,-9.513,Minor,0.113,145.992,04/4,0.563,Alternative,A1,25.8706,-11.332,1
Omar Apollo,There For Me (Interlude),2NcgsjJGXUC04MK1Ly7eea,180098,43,0.869,0.702,83187,0.415,6.5e-05,G,0.0987,-6.332,Minor,0.0373,75.004,04/4,0.446,Alternative,A1,27.0227,-11.6687,1
Freddie Gibbs,Shitsville,4507W8oK5M3FgEFizDqyMm,141498,46,0.161,0.588,211187,0.665,0.0863508,C#,0.652,-9.636,Major,0.42,122.457,04/4,0.419,Alternative,A1,-12.6621,-12.3445,1
Alice In Chains,I Can't Remember,3KsatAMRt1a7iryhWt5I8U,62614,41,0.00392,0.271,221800,0.702,8.53e-06,G#,0.203,-10.174,Major,0.0421,104.298,04/4,0.18,Alternative,A1,7.71084,-61.2234,1
Yuna,Lullabies,3pJfnBjO3kjudEchcPEDxS,203693,45,0.472,0.712,245600,0.338,0.0259,F,0.0885,-9.01,Major,0.0388,122.457,04/4,0.324,Alternative,A1,-33.6686,54.3523,1
Kurt Vile,Loading Zones,4KaIJ1FWXUoAAnOts1YWjD,56466,52,0.0268,0.524,203133,0.848,0.000739,E,0.0765,-4.242,Minor,0.0297,122.457,04/4,0.792,Alternative,A1,-35.0507,-0.220212,1
Rawayana,Sin Ti,4zmzJgtsV1oPnp1a7Ryi6L,66087,59,0.272,0.757,232940,0.413,0.000263,C,0.243,-9.107,Major,0.0599,144.933,04/4,0.618,Alternative,A1,67.8504,8.89745,1
Kid Rock,"Jackson, Mississippi",7MOTvgsCBFM8TRGUWI9heK,104845,42,0.000676,0.536,270107,0.785,0.00329,G,0.101,-4.857,Major,0.0337,128.773,04/4,0.356,Alternative,A1,28.0665,5.1772,1
Badflower,x ANA x,322E3pHVE4THhniKjNLTY9,202077,47,0.00331,0.445,276160,0.958,1.55e-06,B,0.877,-4.096,Minor,0.123,165.973,04/4,0.455,Alternative,A1,-52.3426,-16.7588,1
Joy Division,Love Will Tear Us Apart - 2010 Remaster,3ltJphxXAd4NLvv8VkdxcH,127506,61,0.000989,0.525,204621,0.902,0.691,D,0.137,-8.662,Major,0.0368,122.457,04/4,0.907,Alternative,A1,31.0298,-30.0572,1
Harvey Danger,Flagpole Sitta,002QT7AS6h1LAF5dla8D92,156235,60,0.00184,0.351,217267,0.899,0.000116,G,0.284,-4.119,Major,0.0432,145.015,04/4,0.508,Alternative,A1,27.338,12.0283,1
Washed Out,Hard To Say Goodbye,6RRx0mcTHHop6jC8PY6oaB,52898,51,0.114,0.709,252920,0.778,0.323,A#,0.218,-5.59,Minor,0.0361,113.993,04/4,0.723,Alternative,A3,-68.4959,10.1756,1
Amon Amarth,"Mjölner, Hammer of Thor",454C7iNso3MSQvMrheX7lN,149348,44,0.000368,0.349,283896,0.974,0.0465,G,0.387,-5.492,Minor,0.126,185.066,04/4,0.327,Alternative,A1,22.041,-8.32025,1
BJ The Chicago Kid,Time Today,20JcxdRw8gvqTY1EEpYxHb,182158,52,0.102,0.524,199718,0.536,0.0863508,C,0.0334,-7.005,Minor,0.057,92.625,04/4,0.349,Alternative,A1,59.2816,24.0084,1
Mahalia,I Wish I Missed My Ex,5kP3pL6xyHNYfCVeMjnMxD,54647,66,0.319,0.68,205263,0.62,1.14e-06,C,0.158,-5.117,Major,0.0607,95.078,04/4,0.537,Alternative,A1,73.2304,5.83985,1
Jurassic 5,Concrete Schoolyard,1Kia2D48zeRUfc9aDwzh7w,134432,55,0.142,0.894,232940,0.625,0.0863508,A#,0.387,-7.339,Minor,0.354,90.121,04/4,0.809,Alternative,A3,-71.7153,13.6659,1
Justin Townes Earle,Harlem River Blues,5VZqM2V36q4pd3vrMacWYf,162458,48,0.0325,0.475,232940,0.705,0.0863508,G,0.0693,-6.538,Major,0.0619,122.457,04/4,0.471,Alternative,A1,27.0444,3.31983,1
Masego,I'm In Hollywood...,0e9OpMq9zWNwVlx5JeWsEs,136939,42,0.711,0.824,153913,0.779,0.0863508,E,0.0781,-5.65,Minor,0.234,92.019,04/4,0.804,Alternative,A1,-28.5107,4.46092,1
Two Door Cinema Club,Bad Decisions,5mYLVplVjmd1GMe2oAhr9O,60697,48,0.0494,0.62,297787,0.678,0.0123,A#,0.134,-9.111,Major,0.0353,105.99,04/4,0.391,Alternative,A3,-63.8041,23.7877,1
MISSIO,Bottom Of The Deep Blue Sea,32bZwIZbRYe4ImC7PJ8s2A,194892,59,0.0248,0.573,232940,0.754,0.00019,E,0.104,-4.788,Major,0.0329,132.964,04/4,0.241,Alternative,A1,-35.0576,18.3753,1
Chevelle,In Debt To The Earth,2cCRCSJvtSuzQIjQ0OBQoc,104801,41,0.0231,0.538,251600,0.887,0.0047,E,0.313,-4.196,Major,0.048,134.955,03/4,0.653,Alternative,A2,32.31,51.181,1
zack villere,Bloo,3eTccaI8Jl9Xs6NrU3liJg,124669,56,0.571,0.622,191985,0.543,2.17e-05,F#,0.16,-6.291,Major,0.0832,80.027,04/4,0.537,Alternative,A1,-26.9569,-45.9691,1
empty_field,On The Way,6UWSxk3ybIJToE4M0cQHHE,176708,54,0.0808,0.584,203227,0.687,0.0863508,C#,0.2,-7.176,Minor,0.321,129.902,04/4,0.324,Alternative,A1,-6.26877,-1.51254,1
Disturbed,Warrior,7y3MmRQ8IowzGMo18DD5oh,52540,58,1.16e-05,0.549,204827,0.969,0.106,C#,0.104,-2.763,Major,0.049,101.055,04/4,0.348,Alternative,A1,-2.93942,-22.3506,1
Freddie Gibbs,Death Row (feat. 03 Greedo),15JUnS7aTcsxwfaoEJYT7a,73174,49,0.0901,0.902,142629,0.66,4.99e-06,G#,0.123,-5.939,Major,0.397,87.503,04/4,0.44,Alternative,A1,-2.90583,-63.6043,1
Die Antwoord,Cookie Thumper!,1jMLe8tx2gPEM0LvSbKQE9,177298,56,0.0891,0.784,200226,0.795,0.0863508,B,0.326,-4.159,Major,0.225,133.938,04/4,0.504,Alternative,A1,-60.5658,-37.614,1
6LACK,Never Know,3ob2NTmP0jI4vivRc9V9on,41190,58,0.0947,0.645,249680,0.571,3.32e-06,F,0.185,-9.021,Minor,0.2,95.223,04/4,0.184,Alternative,A1,-23.5791,58.0538,1
Breaking Benjamin,Crawl,7f5QxL6CBzK5Zmm7Bqwd0g,91040,54,1.17e-05,0.213,238907,0.91,1.32e-05,F,0.222,-3.346,Minor,0.0722,81.199,04/4,0.389,Alternative,A1,-19.3084,58.328,1
Bloodhound Gang,I Hope You Die,4EkL0olFX5NktxAEiV86pH,20114,48,0.00148,0.546,219827,0.859,0.0564,C#,0.29,-5.899,Major,0.0372,159.95,04/4,0.975,Alternative,A1,-2.25574,-27.7356,1
Radiohead,Reckoner,0PIOavcZbXzgg4D8WqFCeL,136846,59,0.511,0.518,290213,0.656,0.156,E,0.0679,-7.438,Minor,0.0264,104.282,04/4,0.203,Alternative,A1,-33.7098,6.59456,1
Natalia Lafourcade,Soledad y el Mar (feat. Los Macorinos),7MDCN64g4Ui1y7TSDn0cky,197455,55,0.896,0.726,214547,0.177,2.14e-06,C#,0.116,-14.824,Minor,0.0353,92.934,04/4,0.618,Alternative,A1,-5.28639,-5.52729,1
empty_field,Cocoon,5j88egIxPmPOwOIiPKisWl,150320,63,0.000263,0.452,236887,0.911,0.000123,G,0.0856,-4.414,Minor,0.0643,133.059,04/4,0.304,Alternative,A1,20.555,-10.5965,1
