artist_name,track_name,track_id,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre,Cluster,t-SNE-y,t-SNE-x,DBSCAN Core
empty_field,Body Party,1wXWuZgVO52kWbiQNTaBb1,130178,66,0.0143,0.577,234040,0.576,0.0361772,D,0.602,-6.299,Major,0.0563,133.973,04/4,0.12,Pop,P1,-63.3878,-1.61043,1
blackbear,Girls Like U,3lwt8x1q1Yij4Y2gpiXOqD,112715,60,0.31,0.758,220494,0.427,0.0361772,A#,0.115,-9.835,Minor,0.113,139.911,04/4,0.489,Pop,P1,64.8113,15.8718,1
Alesso,PROGRESSO,1vzWvhVHEO4qqkYxBxfJbe,202197,47,0.000375,0.666,299520,0.942,0.133,A#,0.105,-3.017,Minor,0.031,125.011,04/4,0.0796,Pop,P1,58.9554,12.4788,1
Don Henley,The Boys Of Summer,7B3reKSxaoE1fP4TTfYrhg,44708,75,0.546,0.522,288733,0.559,0.00565,F#,0.188,-13.641,Major,0.0387,176.894,04/4,0.908,Pop,P1,24.3481,-17.0369,1
Avicii,Waiting For Love,6WiFofaC8EdLpYMJvYl5U9,83124,80,0.31,0.579,230613,0.736,0.0361772,F#,0.198,-3.863,Minor,0.0527,120.865,04/4,0.613,Pop,P1,11.3298,-2.28379,1
empty_field,House of Wolves,5vqFmPlAxz9cBwtcqgyoem,216836,61,0.000347,0.445,184000,0.977,0.0235,C,0.126,-2.674,Major,0.0995,105.825,04/4,0.239,Pop,P1,-34.4187,-15.2266,1
Halsey,Now Or Never - R3hab Remix,6kBWtOJPBW8It5WX6NHZhM,175171,58,0.00517,0.628,220494,0.712,1.57e-06,A,0.177,-4.742,Major,0.044,104.978,04/4,0.264,Pop,P1,17.8187,27.3346,1
Avicii,The Nights,6APTEV2EIRpBEvuTrS5XTv,29652,80,0.0166,0.527,176658,0.835,0.0361772,F#,0.249,-5.298,Major,0.0433,125.983,04/4,0.654,Pop,P1,15.9847,-22.2566,1
empty_field,I Love You,2wS1PObRyCywHdmog5eOWW,142366,67,0.658,0.525,229640,0.439,0.0361772,C,0.0636,-6.596,Major,0.0259,84.956,04/4,0.238,Pop,P1,-38.3061,-28.4171,1
Zedd,365,03v70ZBxmcPX3RWAZMzqaW,176764,88,0.339,0.745,181900,0.693,0.0361772,D,0.123,-5.479,Minor,0.034,98.039,04/4,0.248,Pop,P1,-52.2357,9.72123,1
R.E.M.,It's The End Of The World As We Know It (And I Feel Fine),0oF3DPMcjAw9P4vlyp0reZ,172705,66,0.026,0.383,246933,0.893,0.0361772,G,0.0251,-8.638,Major,0.037,205.544,04/4,0.803,Pop,P1,-7.3724,11.1884,1
empty_field,Broken-Hearted Girl,4971i3mX1RV6uP0iLhotBT,103467,63,0.503,0.336,220494,0.424,0.0361772,F,0.273,-7.203,Major,0.0353,82.149,04/4,0.159,Pop,P1,45.7691,-3.60022,1
Blondie,One Way Or Another,71OLqupTYTlJTuNGmUitIJ,176393,57,0.0649,0.449,220494,0.92,7.44e-06,D,0.0785,-5.008,Major,0.0634,120.865,04/4,0.85,Pop,P1,-69.3355,4.98348,1
empty_field,I Don't Fuck With You,0DcBU93zLXGRdPPbUnP1iS,196266,76,0.0372,0.822,284387,0.734,0.0361772,C#,0.325,-5.48,Major,0.0738,97.998,04/4,0.425,Pop,P1,-13.514,-31.8473,1
Russ,Me You,57fci3Tq1GRzXNaSwelQKp,171933,70,0.00196,0.702,220494,0.762,0.000451,G#,0.142,-2.733,Major,0.0328,95.019,04/4,0.233,Pop,P1,-34.4571,39.6435,1
Ross Lynch,"Cruisin' for a Bruisin' - From ""Teen Beach Movie""",5gzPsDe9PFWlWucRPOJzeD,20188,61,0.0263,0.585,195733,0.911,0.0361772,B,0.112,-4.623,Major,0.119,163.933,04/4,0.781,Pop,P1,37.0442,-56.8726,1
empty_field,Collide,36YNa8joLwu9yor2TkZbIY,135758,62,0.0688,0.572,205787,0.689,8.64e-05,F#,0.0718,-3.971,Minor,0.0824,131.799,04/4,0.399,Pop,P1,10.803,-3.64962,1
LOOΠΔ,Hi High,6SC8nVtQbOylK81aEPh9MP,49765,63,0.0363,0.67,196864,0.916,5.35e-06,A,0.221,-2.261,Minor,0.0751,97.004,04/4,0.531,Pop,P1,32.5404,17.0488,1
Clairo,Bubble Gum,0LkelFnnzJPC8dtZSZ9Og8,151514,60,0.979,0.509,175961,0.0167,2.72e-05,A,0.387,-24.639,Major,0.115,120.865,03/4,0.229,Pop,,2.59753,55.4765,0
Jennifer Lopez,Jenny from the Block - Track Masters Remix,1h59F6KsDeoJ68qm2yCgCy,150543,68,0.00833,0.844,187840,0.754,3.42e-06,F#,0.0575,-5.46,Major,0.207,100.002,04/4,0.961,Pop,P1,16.4241,-18.2166,1
Birdy,Tee Shirt,5vv6IyUsvPVNkpe2l8vDTs,181176,65,0.837,0.684,159507,0.341,2.69e-05,A,0.0883,-9.497,Major,0.0272,120.865,04/4,0.557,Pop,P1,15.3086,20.6232,1
Niykee Heaton,Bad Intentions,3KH5aME71gFcHvReW54ew4,24315,72,0.248,0.743,220494,0.72,0.0361772,B,0.096,-5.175,Minor,0.0865,123.994,04/4,0.431,Pop,P1,15.3778,-55.3181,1
empty_field,Push It,64YdyHBlXNlNP9wtoGiEKb,31789,67,0.00684,0.926,220494,0.6,0.00187,G,0.0901,-12.485,Major,0.0883,127.247,04/4,0.97,Pop,P1,-17.2851,18.1053,1
Famous Dex,JAPAN,4dmKOAbvlZQR1AUESw8Zv8,78799,81,0.121,0.733,142000,0.678,0.0361772,F#,0.344,-7.771,Major,0.438,175.985,04/4,0.841,Pop,P1,16.722,-14.1761,1
The Gregory Brothers,The Muffin Song (asdfmovie),11SQnfm9cxgIjRREQWgbsP,122177,69,0.205,0.911,187046,0.842,1.48e-05,A#,0.115,-4.845,Major,0.0922,120.865,04/4,0.578,Pop,P1,70.349,3.94871,1
empty_field,Valerie - Glee Cast Version,3wUX7HpXS382s1DHTRouVk,86960,61,0.00308,0.651,213413,0.889,0.0361772,F,0.417,-5.236,Major,0.0694,107.009,04/4,0.813,Pop,P1,47.345,-12.6574,1
Lil Baby,My Dawg,40of9kdRKtBlIIyKByBPpI,93213,66,0.0424,0.942,215423,0.559,0.0361772,A#,0.0938,-6.406,Minor,0.0638,120.865,04/4,0.582,Pop,P1,62.4627,18.8674,1
Gwen Stefani,Rich Girl,1DWCfz6WAwoESRO1NYXlqr,21598,61,0.0276,0.855,236213,0.747,3.45e-05,G,0.182,-2.713,Minor,0.0424,98.018,04/4,0.76,Pop,P1,-13.1649,-5.83816,1
Quinn XCII,Abel & Cain,5sQGo3fB2NoFalyy4uZjiu,196241,63,0.0568,0.556,220494,0.589,0.0361772,B,0.0713,-5.722,Minor,0.313,96.026,04/4,0.564,Pop,P1,18.1716,-58.6897,1
Galantis,Bones (feat. OneRepublic),7EXvDZtzfs7JrpFMEzZ8E8,73004,85,0.00464,0.66,205793,0.788,0.0361772,C,0.179,-5.844,Major,0.0374,120.048,04/4,0.494,Pop,P1,-42.0274,-17.1488,1
Maluma,GPS,3vGGwlmCUF0pqnDpOj2Ua7,25225,70,0.188,0.841,216307,0.629,0.0361772,E,0.346,-3.033,Minor,0.114,143.949,04/4,0.676,Pop,P2,34.1949,56.7268,1
Gabbie Hanna,Honestly (Encore),54LnVej9MHE9xObmrPW3No,20333,55,0.343,0.697,95000,0.701,0.000828,F#,0.116,-5.046,Major,0.488,174.692,04/4,0.556,Pop,P1,16.5957,-14.4215,1
Bebe Rexha,No Broken Hearts (feat. Nicki Minaj),2wc4wFgsQUDD79jItn4cHs,209791,64,0.0522,0.704,239991,0.722,0.0361772,C,0.0645,-3.524,Major,0.045,122.094,04/4,0.675,Pop,P1,-36.9401,-15.6579,1
Backstreet Boys,As Long as You Love Me,4hab3fgJBmHFTCNvfIbO7W,114770,61,0.164,0.775,214333,0.816,0.0361772,C,0.126,-5.534,Major,0.0281,98.219,04/4,0.753,Pop,P1,-38.8992,-16.0675,1
Taylor Swift,Fifteen,40Cck5doYRRMAbFirn7VoH,126410,61,0.067,0.556,294333,0.651,0.0361772,G,0.145,-4.396,Major,0.0266,120.865,04/4,0.203,Pop,P1,-11.7645,10.0767,1
The Head and the Heart,Lost in My Mind,0g7vK213kGcSal4tQE40rs,84211,67,0.451,0.375,259120,0.546,0.000312,D,0.278,-8.16,Major,0.0294,95.361,04/4,0.37,Pop,P1,-61.412,1.50834,1
Tina Turner,What's Love Got to Do with It,0GCQ47JUBFCW26grdUxf4Q,68475,68,0.219,0.851,226880,0.406,6.41e-06,C#,0.0853,-11.631,Major,0.0661,97.84,04/4,0.792,Pop,P1,-5.48696,-35.7017,1
empty_field,Teacher,50jH0tHnKIgllKYkBjkXrF,207693,65,0.0238,0.515,194921,0.631,0.0361772,G,0.357,-4.7,Major,0.126,120.865,04/4,0.386,Pop,P1,-4.87812,17.2344,1
Ansel Elgort,Thief,7BgUcOjSOlKJXASLgJ6bx1,217645,75,0.0239,0.665,220680,0.75,0.0361772,C#,0.111,-3.769,Minor,0.0633,89.996,04/4,0.365,Pop,P1,-17.444,-60.6946,1
Manuel Turizo,Una Lady Como Tú,1YuEtYGrBRv6zFnBzRzQs7,32267,79,0.549,0.788,213027,0.477,0.0361772,E,0.349,-7.348,Major,0.0434,94.983,04/4,0.86,Pop,P2,40.201,47.6199,1
Drake,Crew Love,4qGwoTBvRhJ7YGeoQGytJV,153734,70,0.227,0.418,208813,0.546,0.0361772,C,0.229,-9.057,Minor,0.238,120.865,04/4,0.294,Pop,P1,-49.6867,-36.1957,1
Bazzi,Fantasy,6sCXazRVvw5orFGwi3Pq3j,202610,62,0.154,0.699,148230,0.668,3.2e-06,F,0.362,-4.272,Minor,0.0336,144.105,04/4,0.314,Pop,P1,55.06,-32.2988,1
Maroon 5,Lucky Strike,39tAZz4QquO3nlMP2AEOmL,90933,56,0.000637,0.674,185280,0.74,0.0361772,B,0.111,-4.517,Minor,0.0419,143.998,04/4,0.431,Pop,P1,16.1297,-49.6818,1
Drake,Hotline Bling,2VqrqJrDBmoY8vcwCqECGH,147147,78,0.00302,0.903,220494,0.621,0.000186,D,0.0504,-8.132,Major,0.0578,134.969,04/4,0.553,Pop,P1,-69.251,-1.94455,1
empty_field,Wanna Be Missed,6OyDjQiFgIX4JnnfQ9zYf8,78236,60,0.127,0.588,195773,0.653,0.0361772,A,0.423,-5.645,Minor,0.0373,104.897,03/4,0.18,Pop,P5,4.26907,53.0385,1
My Chemical Romance,Helena (So Long & Goodnight),5mIe6UMcv1iqGMnoEYYWf9,111803,72,0.0142,0.356,204733,0.96,0.0361772,E,0.209,-3.487,Major,0.104,120.865,04/4,0.0857,Pop,P2,43.4058,39.6869,1
Meghan Trainor,AFTER YOU,1SZwOBeptblAID4ZFnZoEm,183230,61,0.76,0.53,206355,0.343,0.0361772,E,0.154,-6.897,Major,0.0248,86.019,04/4,0.173,Pop,P2,36.6921,44.8693,1
empty_field,F***in Wit Me,5B81bIrMqPol3QOQsWFos0,179042,55,0.298,0.364,220494,0.537,0.0361772,F#,0.191,-5.912,Minor,0.164,185.53,03/4,0.119,Pop,P6,5.8334,49.1684,1
ILLENIUM,Fractures,767ei02vXjg4iRqQnrY4Be,41489,59,0.373,0.41,245250,0.711,0.00179,E,0.139,-3.064,Major,0.0432,159.837,04/4,0.266,Pop,P2,44.4735,39.8912,1
Joey Montana,Suena El Dembow,5GKVcvTgnFYtfh25qKQtRg,160149,75,0.174,0.695,195813,0.856,0.0361772,C,0.116,-4.446,Major,0.0547,120.865,04/4,0.728,Pop,P1,-38.6186,-13.8986,1
Halsey,Without Me (with Juice WRLD),5y7IfSDhBHFVnlGj1UrlA1,150735,81,0.351,0.742,228816,0.515,0.0361772,F#,0.184,-6.103,Major,0.0747,120.865,04/4,0.452,Pop,P1,23.8108,-18.9523,1
Rihanna,Love On The Brain,0j1bpDEg44YsqDtvqBBJul,156473,74,0.0717,0.509,220494,0.637,1.08e-05,E,0.0789,-4.83,Minor,0.0471,172.006,03/4,0.378,Pop,P7,7.2258,45.232,1
Jon Bellion,Blu,72K0cF9xlknRAX3hj5HzTq,180646,68,0.29,0.384,183344,0.465,2.22e-05,C,0.359,-8.554,Major,0.0341,131.604,04/4,0.636,Pop,P1,-33.8192,-11.307,1
Mt. Joy,Julia,43DeSV93pJPT4lCZaWZ6b1,72010,60,0.681,0.566,220494,0.412,0.017,F,0.0741,-6.994,Major,0.0267,81.879,04/4,0.47,Pop,P1,44.8019,-2.99861,1
Sia,The Greatest,4dTtYVQzlwBMpVyQ4h3wy2,69608,77,0.0102,0.668,220494,0.725,0.000479,C#,0.0561,-6.127,Major,0.266,191.944,04/4,0.729,Pop,P1,0.316816,-33.8557,1
Hootie & The Blowfish,Only Wanna Be with You,3ssTEKJaW7po2GOjXltXyF,56032,70,0.107,0.49,229587,0.873,5.19e-06,F#,0.118,-5.861,Major,0.0355,103.272,04/4,0.513,Pop,P1,17.5358,-21.2767,1
empty_field,MIC Drop (feat. Desiigner) [Steve Aoki Remix],0ThFHrhs9YpJQnbg6ZEqGE,68740,75,0.0157,0.613,238726,0.842,0.0361772,A#,0.23,-4.332,Minor,0.219,120.865,04/4,0.645,Pop,P1,64.3392,22.7782,1
empty_field,Should’ve Been Us,5FATW0nb0iDeCy31BcIDBr,182552,60,0.00367,0.647,186467,0.759,1.13e-05,F#,0.0704,-5.468,Minor,0.12,89.944,04/4,0.424,Pop,P1,7.79555,-0.480243,1
Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,0V0vGzZ6tt7dq75aYrR6wS,34341,85,0.0945,0.601,220494,0.724,1.68e-06,F#,0.12,-4.856,Major,0.0486,102.061,04/4,0.508,Pop,P1,15.9446,-21.1912,1
BTS,Stigma,5lPfatdUeawa9pPoqo3u0X,46365,65,0.148,0.583,220494,0.475,0.0361772,C,0.139,-5.556,Minor,0.0846,136.034,04/4,0.332,Pop,P1,-48.4301,-35.9492,1
James TW,Soldier,1RpiptI36V8HwVv4GZQfg9,158770,73,0.253,0.531,224720,0.648,0.0361772,F#,0.098,-6.12,Major,0.0601,120.865,04/4,0.326,Pop,P1,22.6628,-18.0212,1
One Direction,Don't Forget Where You Belong,3oeGxIryjohvxb8V6khHca,81286,62,0.103,0.54,220494,0.711,0.0361772,G,0.0827,-5.717,Major,0.0255,92.014,04/4,0.292,Pop,P1,-11.4709,12.7114,1
Khalid,Love Lies - Snakehips Remix,5EzvEty2nn7vef95D9Y4cX,43190,62,0.0229,0.388,220494,0.837,1.53e-06,F#,0.149,-3.022,Major,0.107,120.865,04/4,0.378,Pop,P1,18.5724,-23.5141,1
Loud Luxury,Love No More - Fedde Le Grand Remix,7b9xle5oNPcP8RhKAigodn,82723,47,0.00351,0.693,165952,0.857,0.0641,A,0.21,-4.376,Minor,0.103,126.049,04/4,0.383,Pop,P1,31.8862,17.1756,1
Rihanna,Unfaithful,0NdpU57eP5x3TbTOxOCpLB,55754,73,0.839,0.588,226973,0.391,0.0361772,C,0.227,-8.607,Minor,0.0334,144.069,04/4,0.349,Pop,P1,-46.7364,-36.0247,1
empty_field,Too Young,59P5oqYavkT923C3aQlGow,32230,58,0.29,0.648,203027,0.433,0.0361772,F#,0.0542,-9.192,Major,0.0435,93.973,04/4,0.57,Pop,P1,21.0294,-14.5625,1
Becky G,Sin Pijama,4RPilUg9WofA2cIZAzOlhh,211066,86,0.354,0.791,188560,0.745,2.93e-05,B,0.104,-3.695,Minor,0.0464,94.014,04/4,0.82,Pop,P1,11.9036,-54.6239,1
Ella Mai,Sauce,5GGGht6vOsveoUfRjZe3kC,139268,66,0.211,0.642,184959,0.614,0.0361772,E,0.123,-5.335,Minor,0.394,99.572,04/4,0.43,Pop,P2,35.4537,54.6066,1
BTS,Begin,5Wcw2hbK2bXYlNpEb07gL5,213279,64,0.00361,0.566,220494,0.844,0.000257,A,0.141,-5.222,Minor,0.0444,131.049,04/4,0.291,Pop,P1,29.8504,17.1921,1
empty_field,Painkiller,0kCl6Aw5ikVtyQIvF4PwdO,179697,67,0.00021,0.376,179160,0.95,0.0361772,A,0.0377,-4.067,Major,0.0641,120.865,04/4,0.438,Pop,P1,20.0503,28.0226,1
empty_field,I Miss You,0prF3F4FoKvxBObaeXLVHv,86263,62,0.00936,0.381,348627,0.581,1.43e-05,G,0.455,-4.273,Minor,0.0481,113.218,04/4,0.154,Pop,P1,-12.8695,1.05507,1
Lil Yachty,MICKEY,4wMZXHd1NGlxqJexmXF9ge,73702,68,0.0295,0.971,160518,0.466,0.0361772,C#,0.097,-5.655,Major,0.23,120.865,04/4,0.131,Pop,P1,-7.81659,-38.4731,1
Kali Uchis,Tomorrow,0hbrkT5HjLAaNu1FtisAiz,22467,58,0.116,0.644,190375,0.591,3.5e-05,D,0.141,-7.218,Minor,0.0296,107.034,04/4,0.494,Pop,P1,-54.7221,12.3525,1
empty_field,Ghostface Killers,1hi0P1Y2he1p09xnUccuAN,82801,76,0.331,0.782,268933,0.436,1.3e-05,D,0.342,-7.033,Major,0.155,82.994,04/4,0.243,Pop,P1,-66.2982,-4.31952,1
empty_field,I'll Be Missing You (feat. Faith Evans & 112),5GCbm2xKMJkkofDD7odKgC,132615,68,0.111,0.833,306560,0.619,2.13e-05,G,0.159,-5.595,Major,0.0538,109.92,04/4,0.901,Pop,P1,-12.6884,20.3501,1
Gavin James,Nervous - The Ooh Song/Mark McCabe Remix,0SAjbTQDGIzklofjpFx8Ep,135267,59,0.239,0.644,195414,0.819,0.000435,G,0.253,-7.562,Major,0.0392,105.036,04/4,0.275,Pop,P1,-5.84097,16.642,1
Paramore,Brick By Boring Brick,3wypUp96RVJAIiza1QeT1m,32519,64,9.56e-05,0.436,253947,0.942,0.000438,A,0.209,-2.206,Major,0.0496,164.975,04/4,0.5,Pop,P1,22.1025,28.2476,1
empty_field,Be Your Friend‬‬,2XG9u0s7VtszmS0mSCfEn2,121119,75,0.0688,0.6,180820,0.754,0.0361772,C,0.151,-4.204,Major,0.0488,120.865,04/4,0.641,Pop,P1,-39.1442,-14.0004,1
empty_field,Starry Night,4u0XPm834TLSPBKbl9rWP3,118199,68,0.656,0.58,211237,0.773,0.0361772,A,0.112,-3.302,Minor,0.05,124.148,04/4,0.506,Pop,P1,31.9212,15.2213,1
Lil Uzi Vert,Team Rocket,1QBwk6GTCxVdC2hoSw9tlM,62132,63,0.0907,0.691,206106,0.54,0.0361772,E,0.175,-8.818,Minor,0.0532,132.02,04/4,0.23,Pop,P2,32.5133,55.9489,1
Shwayze,Corona And Lime,7chhNItCBXinSAsRmzrBzj,173664,54,0.168,0.863,236000,0.755,1.27e-06,G,0.147,-4.847,Major,0.0904,100.005,04/4,0.883,Pop,P1,-9.6361,22.1135,1
Labrinth,Same Team (feat. Stefflon Don),0jp1YFgWn67BtAVDZRaSqM,154057,63,0.0235,0.567,220494,0.544,0.00215,F#,0.0934,-8.476,Minor,0.107,126.366,05/4,0.526,Pop,P8,8.70777,71.895,1
Joji,Will He,1FOC5ffOapx07qV4Eshhju,178817,75,0.837,0.618,202103,0.217,0.000163,A#,0.538,-15.372,Major,0.0515,116.013,04/4,0.0872,Pop,P1,75.4969,-2.67774,1
Sleeping With Sirens,Scene Two - Roger Rabbit,4qdbCACEpbFWIpKSMa2fZC,87086,61,0.195,0.693,220494,0.562,0.0361772,C,0.123,-7.323,Major,0.0379,123.979,04/4,0.183,Pop,P1,-38.1696,-22.2907,1
empty_field,b song,0Ta0MoGnmPAjbOIhLhH9Ug,122904,57,0.00427,0.571,205514,0.788,0.645,F#,0.389,-5.161,Minor,0.153,177.45,04/4,0.0722,Pop,,-31.1773,6.00314,0
The xx,Islands,3Ime7bLYqZ7pCWtTKp38Cv,195304,55,0.74,0.871,160720,0.472,0.286,E,0.145,-11.077,Major,0.0756,124.04,04/4,0.707,Pop,P2,38.1769,43.2534,1
Kevin Gates,I Don't Get Tired (#IDGT) (feat. August Alsina),7xyAdNFmDjUgKv7U5dOZtl,27785,66,0.0524,0.492,220494,0.698,0.0361772,C#,0.428,-5.606,Major,0.171,139.953,04/4,0.288,Pop,P1,-5.03628,-26.8976,1
YFN Lucci,Heartless (feat. Rick Ross & Bigga Rankin),3DIqOukIhN6BbXzdvC5iZW,196184,60,0.0821,0.686,220494,0.72,0.0361772,G#,0.414,-6.084,Major,0.225,146.026,04/4,0.326,Pop,P1,-42.5986,42.5995,1
Young the Giant,My Body,0BPWY79wNehGVARtwJawYV,154320,65,0.0011,0.488,244400,0.909,1.02e-05,A#,0.456,-6.591,Major,0.0929,120.865,04/4,0.643,Pop,P1,66.9199,2.95715,1
empty_field,Most Girls,5kWbU1l9Dy3P9F1yCA6P7s,141832,79,0.0485,0.76,204400,0.588,0.0361772,A,0.0847,-7.082,Major,0.0775,102.974,04/4,0.384,Pop,P1,13.9005,27.0796,1
