artist_name,track_name,track_id,Cluster,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
Offset,Wild Wild West (feat. Gunna),2uLx3Gka9TGCz9Zgu7Uwav,Pop_Cluster6,107440,77,0.0841,0.902,223346,0.621,0.0120173,A,0.138,-5.315,Major,0.199,114.007,04/4,0.497,Pop
Sam Hunt,Come Over - Acoustic Mixtape,08GbwiHXQ7BrJl9Oe5m8uY,Pop_Cluster7,208139,57,0.809,0.36,241867,0.442,0.0520821,D,0.0864,-7.882,Major,0.0288,83.958,04/4,0.23,Pop
Avicii,You Make Me,7F0dwqgKzlaIRrngChBRAc,Pop_Cluster2,145193,70,0.00219,0.582,233347,0.738,0.0083,F#,0.149,-4.82,Major,0.0408,125.008,04/4,0.525,Pop
empty_field,Body Party,1wXWuZgVO52kWbiQNTaBb1,Pop_Cluster3,130178,66,0.0143,0.577,234040,0.576,0.00515753,D,0.602,-6.299,Major,0.0563,133.973,04/4,0.12,Pop
blackbear,Girls Like U,3lwt8x1q1Yij4Y2gpiXOqD,Pop_Cluster5,112715,60,0.31,0.758,189494,0.427,0.0120993,A#,0.115,-9.835,Minor,0.113,139.911,04/4,0.489,Pop
Alesso,PROGRESSO,1vzWvhVHEO4qqkYxBxfJbe,Pop_Cluster2,202197,47,0.000375,0.666,299520,0.942,0.133,A#,0.105,-3.017,Minor,0.031,125.011,04/4,0.0796,Pop
Don Henley,The Boys Of Summer,7B3reKSxaoE1fP4TTfYrhg,Pop_Cluster7,44708,75,0.546,0.522,288733,0.559,0.00565,F#,0.188,-13.641,Major,0.0387,176.894,04/4,0.908,Pop
Avicii,Waiting For Love,6WiFofaC8EdLpYMJvYl5U9,Pop_Cluster6,83124,80,0.31,0.579,230613,0.736,0.0106211,F#,0.198,-3.863,Minor,0.0527,118.673,04/4,0.613,Pop
empty_field,House of Wolves,5vqFmPlAxz9cBwtcqgyoem,Pop_Cluster2,216836,61,0.000347,0.445,184000,0.977,0.0235,C,0.126,-2.674,Major,0.0995,105.825,04/4,0.239,Pop
Halsey,Now Or Never - R3hab Remix,6kBWtOJPBW8It5WX6NHZhM,Pop_Cluster5,175171,58,0.00517,0.628,208260,0.712,1.57e-06,A,0.177,-4.742,Major,0.044,104.978,04/4,0.264,Pop
Avicii,The Nights,6APTEV2EIRpBEvuTrS5XTv,Pop_Cluster6,29652,80,0.0166,0.527,176658,0.835,0.0140721,F#,0.249,-5.298,Major,0.0433,125.983,04/4,0.654,Pop
empty_field,I Love You,2wS1PObRyCywHdmog5eOWW,Pop_Cluster7,142366,67,0.658,0.525,229640,0.439,0.0106211,C,0.0636,-6.596,Major,0.0259,84.956,04/4,0.238,Pop
Zedd,365,03v70ZBxmcPX3RWAZMzqaW,Pop_Cluster6,176764,88,0.339,0.745,181900,0.693,0.00714132,D,0.123,-5.479,Minor,0.034,98.039,04/4,0.248,Pop
R.E.M.,It's The End Of The World As We Know It (And I Feel Fine),0oF3DPMcjAw9P4vlyp0reZ,Pop_Cluster2,172705,66,0.026,0.383,246933,0.893,0.000131277,G,0.0251,-8.638,Major,0.037,205.544,04/4,0.803,Pop
empty_field,Broken-Hearted Girl,4971i3mX1RV6uP0iLhotBT,Pop_Cluster7,103467,63,0.503,0.336,210804,0.424,0.0165465,F,0.273,-7.203,Major,0.0353,82.149,04/4,0.159,Pop
Blondie,One Way Or Another,71OLqupTYTlJTuNGmUitIJ,Pop_Cluster2,176393,57,0.0649,0.449,202049,0.92,7.44e-06,D,0.0785,-5.008,Major,0.0634,104.951,04/4,0.85,Pop
empty_field,I Don't Fuck With You,0DcBU93zLXGRdPPbUnP1iS,Pop_Cluster3,196266,76,0.0372,0.822,284387,0.734,0.00788375,C#,0.325,-5.48,Major,0.0738,97.998,04/4,0.425,Pop
Russ,Me You,57fci3Tq1GRzXNaSwelQKp,Pop_Cluster5,171933,70,0.00196,0.702,234913,0.762,0.000451,G#,0.142,-2.733,Major,0.0328,95.019,04/4,0.233,Pop
Ross Lynch,"Cruisin' for a Bruisin' - From ""Teen Beach Movie""",5gzPsDe9PFWlWucRPOJzeD,Pop_Cluster2,20188,61,0.0263,0.585,195733,0.911,0.000147762,B,0.112,-4.623,Major,0.119,163.933,04/4,0.781,Pop
empty_field,Collide,36YNa8joLwu9yor2TkZbIY,Pop_Cluster2,135758,62,0.0688,0.572,205787,0.689,8.64e-05,F#,0.0718,-3.971,Minor,0.0824,131.799,04/4,0.399,Pop
LOOΠΔ,Hi High,6SC8nVtQbOylK81aEPh9MP,Pop_Cluster6,49765,63,0.0363,0.67,196864,0.916,5.35e-06,A,0.221,-2.261,Minor,0.0751,97.004,04/4,0.531,Pop
Clairo,Bubble Gum,0LkelFnnzJPC8dtZSZ9Og8,Pop_Cluster7,151514,60,0.979,0.509,175961,0.0167,2.72e-05,A,0.387,-24.639,Major,0.115,115.802,03/4,0.229,Pop
Jennifer Lopez,Jenny from the Block - Track Masters Remix,1h59F6KsDeoJ68qm2yCgCy,Pop_Cluster6,150543,68,0.00833,0.844,187840,0.754,3.42e-06,F#,0.0575,-5.46,Major,0.207,100.002,04/4,0.961,Pop
Birdy,Tee Shirt,5vv6IyUsvPVNkpe2l8vDTs,Pop_Cluster7,181176,65,0.837,0.684,159507,0.341,2.69e-05,A,0.0883,-9.497,Major,0.0272,114.887,04/4,0.557,Pop
Niykee Heaton,Bad Intentions,3KH5aME71gFcHvReW54ew4,Pop_Cluster6,24315,72,0.248,0.743,223346,0.72,0.0134858,B,0.096,-5.175,Minor,0.0865,123.994,04/4,0.431,Pop
empty_field,Push It,64YdyHBlXNlNP9wtoGiEKb,Pop_Cluster6,31789,67,0.00684,0.926,223346,0.6,0.00187,G,0.0901,-12.485,Major,0.0883,127.247,04/4,0.97,Pop
Famous Dex,JAPAN,4dmKOAbvlZQR1AUESw8Zv8,Pop_Cluster1,78799,81,0.121,0.733,142000,0.678,0.0140721,F#,0.344,-7.771,Major,0.438,175.985,04/4,0.841,Pop
The Gregory Brothers,The Muffin Song (asdfmovie),11SQnfm9cxgIjRREQWgbsP,Pop_Cluster6,122177,69,0.205,0.911,187046,0.842,1.48e-05,A#,0.115,-4.845,Major,0.0922,108.902,04/4,0.578,Pop
empty_field,Valerie - Glee Cast Version,3wUX7HpXS382s1DHTRouVk,Pop_Cluster3,86960,61,0.00308,0.651,213413,0.889,0.401188,F,0.417,-5.236,Major,0.0694,107.009,04/4,0.813,Pop
Gwen Stefani,Rich Girl,1DWCfz6WAwoESRO1NYXlqr,Pop_Cluster6,21598,61,0.0276,0.855,236213,0.747,3.45e-05,G,0.182,-2.713,Minor,0.0424,98.018,04/4,0.76,Pop
Quinn XCII,Abel & Cain,5sQGo3fB2NoFalyy4uZjiu,Pop_Cluster1,196241,63,0.0568,0.556,215495,0.589,0.0120173,B,0.0713,-5.722,Minor,0.313,96.026,04/4,0.564,Pop
Galantis,Bones (feat. OneRepublic),7EXvDZtzfs7JrpFMEzZ8E8,Pop_Cluster6,73004,85,0.00464,0.66,205793,0.788,0.0140136,C,0.179,-5.844,Major,0.0374,120.048,04/4,0.494,Pop
Bebe Rexha,No Broken Hearts (feat. Nicki Minaj),2wc4wFgsQUDD79jItn4cHs,Pop_Cluster6,209791,64,0.0522,0.704,239991,0.722,0.0351314,C,0.0645,-3.524,Major,0.045,122.094,04/4,0.675,Pop
Backstreet Boys,As Long as You Love Me,4hab3fgJBmHFTCNvfIbO7W,Pop_Cluster6,114770,61,0.164,0.775,214333,0.816,0.00497783,C,0.126,-5.534,Major,0.0281,98.219,04/4,0.753,Pop
Taylor Swift,Fifteen,40Cck5doYRRMAbFirn7VoH,Pop_Cluster5,126410,61,0.067,0.556,294333,0.651,0.0560864,G,0.145,-4.396,Major,0.0266,118.687,04/4,0.203,Pop
The Head and the Heart,Lost in My Mind,0g7vK213kGcSal4tQE40rs,Pop_Cluster7,84211,67,0.451,0.375,259120,0.546,0.000312,D,0.278,-8.16,Major,0.0294,95.361,04/4,0.37,Pop
empty_field,Teacher,50jH0tHnKIgllKYkBjkXrF,Pop_Cluster3,207693,65,0.0238,0.515,194921,0.631,0.0296268,G,0.357,-4.7,Major,0.126,121.429,04/4,0.386,Pop
Ansel Elgort,Thief,7BgUcOjSOlKJXASLgJ6bx1,Pop_Cluster6,217645,75,0.0239,0.665,220680,0.75,0.00619403,C#,0.111,-3.769,Minor,0.0633,89.996,04/4,0.365,Pop
Manuel Turizo,Una Lady Como Tú,1YuEtYGrBRv6zFnBzRzQs7,Pop_Cluster6,32267,79,0.549,0.788,213027,0.477,0.00497783,E,0.349,-7.348,Major,0.0434,94.983,04/4,0.86,Pop
Drake,Crew Love,4qGwoTBvRhJ7YGeoQGytJV,Pop_Cluster1,153734,70,0.227,0.418,208813,0.546,0.00646037,C,0.229,-9.057,Minor,0.238,118.777,04/4,0.294,Pop
Bazzi,Fantasy,6sCXazRVvw5orFGwi3Pq3j,Pop_Cluster3,202610,62,0.154,0.699,148230,0.668,3.2e-06,F,0.362,-4.272,Minor,0.0336,144.105,04/4,0.314,Pop
Maroon 5,Lucky Strike,39tAZz4QquO3nlMP2AEOmL,Pop_Cluster2,90933,56,0.000637,0.674,185280,0.74,0.00714132,B,0.111,-4.517,Minor,0.0419,143.998,04/4,0.431,Pop
Drake,Hotline Bling,2VqrqJrDBmoY8vcwCqECGH,Pop_Cluster6,147147,78,0.00302,0.903,223346,0.621,0.000186,D,0.0504,-8.132,Major,0.0578,134.969,04/4,0.553,Pop
empty_field,Wanna Be Missed,6OyDjQiFgIX4JnnfQ9zYf8,Pop_Cluster3,78236,60,0.127,0.588,195773,0.653,0.0342012,A,0.423,-5.645,Minor,0.0373,104.897,03/4,0.18,Pop
My Chemical Romance,Helena (So Long & Goodnight),5mIe6UMcv1iqGMnoEYYWf9,Pop_Cluster2,111803,72,0.0142,0.356,204733,0.96,0.0270766,E,0.209,-3.487,Major,0.104,125.158,04/4,0.0857,Pop
Meghan Trainor,AFTER YOU,1SZwOBeptblAID4ZFnZoEm,Pop_Cluster7,183230,61,0.76,0.53,206355,0.343,0.0076367,E,0.154,-6.897,Major,0.0248,86.019,04/4,0.173,Pop
empty_field,F***in Wit Me,5B81bIrMqPol3QOQsWFos0,Pop_Cluster2,179042,55,0.298,0.364,197680,0.537,0.0121781,F#,0.191,-5.912,Minor,0.164,185.53,03/4,0.119,Pop
ILLENIUM,Fractures,767ei02vXjg4iRqQnrY4Be,Pop_Cluster2,41489,59,0.373,0.41,245250,0.711,0.00179,E,0.139,-3.064,Major,0.0432,159.837,04/4,0.266,Pop
Joey Montana,Suena El Dembow,5GKVcvTgnFYtfh25qKQtRg,Pop_Cluster6,160149,75,0.174,0.695,195813,0.856,0.0296268,C,0.116,-4.446,Major,0.0547,118.971,04/4,0.728,Pop
Halsey,Without Me (with Juice WRLD),5y7IfSDhBHFVnlGj1UrlA1,Pop_Cluster6,150735,81,0.351,0.742,228816,0.515,0.0106211,F#,0.184,-6.103,Major,0.0747,118.377,04/4,0.452,Pop
Rihanna,Love On The Brain,0j1bpDEg44YsqDtvqBBJul,Pop_Cluster2,156473,74,0.0717,0.509,234638,0.637,1.08e-05,E,0.0789,-4.83,Minor,0.0471,172.006,03/4,0.378,Pop
Jon Bellion,Blu,72K0cF9xlknRAX3hj5HzTq,Pop_Cluster7,180646,68,0.29,0.384,183344,0.465,2.22e-05,C,0.359,-8.554,Major,0.0341,131.604,04/4,0.636,Pop
Mt. Joy,Julia,43DeSV93pJPT4lCZaWZ6b1,Pop_Cluster7,72010,60,0.681,0.566,212505,0.412,0.017,F,0.0741,-6.994,Major,0.0267,81.879,04/4,0.47,Pop
Sia,The Greatest,4dTtYVQzlwBMpVyQ4h3wy2,Pop_Cluster1,69608,77,0.0102,0.668,208441,0.725,0.000479,C#,0.0561,-6.127,Major,0.266,191.944,04/4,0.729,Pop
Hootie & The Blowfish,Only Wanna Be with You,3ssTEKJaW7po2GOjXltXyF,Pop_Cluster2,56032,70,0.107,0.49,229587,0.873,5.19e-06,F#,0.118,-5.861,Major,0.0355,103.272,04/4,0.513,Pop
empty_field,MIC Drop (feat. Desiigner) [Steve Aoki Remix],0ThFHrhs9YpJQnbg6ZEqGE,Pop_Cluster6,68740,75,0.0157,0.613,238726,0.842,0.0105768,A#,0.23,-4.332,Minor,0.219,118.93,04/4,0.645,Pop
empty_field,Should’ve Been Us,5FATW0nb0iDeCy31BcIDBr,Pop_Cluster5,182552,60,0.00367,0.647,186467,0.759,1.13e-05,F#,0.0704,-5.468,Minor,0.12,89.944,04/4,0.424,Pop
Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,0V0vGzZ6tt7dq75aYrR6wS,Pop_Cluster6,34341,85,0.0945,0.601,212344,0.724,1.68e-06,F#,0.12,-4.856,Major,0.0486,102.061,04/4,0.508,Pop
BTS,Stigma,5lPfatdUeawa9pPoqo3u0X,Pop_Cluster5,46365,65,0.148,0.583,231513,0.475,0.0120993,C,0.139,-5.556,Minor,0.0846,136.034,04/4,0.332,Pop
One Direction,Don't Forget Where You Belong,3oeGxIryjohvxb8V6khHca,Pop_Cluster5,81286,62,0.103,0.54,256016,0.711,0.0150792,G,0.0827,-5.717,Major,0.0255,92.014,04/4,0.292,Pop
Khalid,Love Lies - Snakehips Remix,5EzvEty2nn7vef95D9Y4cX,Pop_Cluster2,43190,62,0.0229,0.388,220395,0.837,1.53e-06,F#,0.149,-3.022,Major,0.107,119.567,04/4,0.378,Pop
Loud Luxury,Love No More - Fedde Le Grand Remix,7b9xle5oNPcP8RhKAigodn,Pop_Cluster2,82723,47,0.00351,0.693,165952,0.857,0.0641,A,0.21,-4.376,Minor,0.103,126.049,04/4,0.383,Pop
Rihanna,Unfaithful,0NdpU57eP5x3TbTOxOCpLB,Pop_Cluster7,55754,73,0.839,0.588,226973,0.391,0.00481143,C,0.227,-8.607,Minor,0.0334,144.069,04/4,0.349,Pop
empty_field,Too Young,59P5oqYavkT923C3aQlGow,Pop_Cluster5,32230,58,0.29,0.648,203027,0.433,0.0108369,F#,0.0542,-9.192,Major,0.0435,93.973,04/4,0.57,Pop
Becky G,Sin Pijama,4RPilUg9WofA2cIZAzOlhh,Pop_Cluster6,211066,86,0.354,0.791,188560,0.745,2.93e-05,B,0.104,-3.695,Minor,0.0464,94.014,04/4,0.82,Pop
Ella Mai,Sauce,5GGGht6vOsveoUfRjZe3kC,Pop_Cluster1,139268,66,0.211,0.642,184959,0.614,0.00714132,E,0.123,-5.335,Minor,0.394,99.572,04/4,0.43,Pop
BTS,Begin,5Wcw2hbK2bXYlNpEb07gL5,Pop_Cluster2,213279,64,0.00361,0.566,274106,0.844,0.000257,A,0.141,-5.222,Minor,0.0444,131.049,04/4,0.291,Pop
empty_field,Painkiller,0kCl6Aw5ikVtyQIvF4PwdO,Pop_Cluster2,179697,67,0.00021,0.376,179160,0.95,8.65656e-05,A,0.0377,-4.067,Major,0.0641,125.107,04/4,0.438,Pop
empty_field,I Miss You,0prF3F4FoKvxBObaeXLVHv,Pop_Cluster3,86263,62,0.00936,0.381,348627,0.581,1.43e-05,G,0.455,-4.273,Minor,0.0481,113.218,04/4,0.154,Pop
Lil Yachty,MICKEY,4wMZXHd1NGlxqJexmXF9ge,Pop_Cluster1,73702,68,0.0295,0.971,160518,0.466,0.0140721,C#,0.097,-5.655,Major,0.23,118.761,04/4,0.131,Pop
Kali Uchis,Tomorrow,0hbrkT5HjLAaNu1FtisAiz,Pop_Cluster5,22467,58,0.116,0.644,190375,0.591,3.5e-05,D,0.141,-7.218,Minor,0.0296,107.034,04/4,0.494,Pop
empty_field,Ghostface Killers,1hi0P1Y2he1p09xnUccuAN,Pop_Cluster5,82801,76,0.331,0.782,268933,0.436,1.3e-05,D,0.342,-7.033,Major,0.155,82.994,04/4,0.243,Pop
empty_field,I'll Be Missing You (feat. Faith Evans & 112),5GCbm2xKMJkkofDD7odKgC,Pop_Cluster6,132615,68,0.111,0.833,306560,0.619,2.13e-05,G,0.159,-5.595,Major,0.0538,109.92,04/4,0.901,Pop
Gavin James,Nervous - The Ooh Song/Mark McCabe Remix,0SAjbTQDGIzklofjpFx8Ep,Pop_Cluster5,135267,59,0.239,0.644,195414,0.819,0.000435,G,0.253,-7.562,Major,0.0392,105.036,04/4,0.275,Pop
Paramore,Brick By Boring Brick,3wypUp96RVJAIiza1QeT1m,Pop_Cluster2,32519,64,9.56e-05,0.436,253947,0.942,0.000438,A,0.209,-2.206,Major,0.0496,164.975,04/4,0.5,Pop
empty_field,Be Your Friend‬‬,2XG9u0s7VtszmS0mSCfEn2,Pop_Cluster6,121119,75,0.0688,0.6,180820,0.754,0.00714132,C,0.151,-4.204,Major,0.0488,118.855,04/4,0.641,Pop
empty_field,Starry Night,4u0XPm834TLSPBKbl9rWP3,Pop_Cluster6,118199,68,0.656,0.58,211237,0.773,0.00646037,A,0.112,-3.302,Minor,0.05,124.148,04/4,0.506,Pop
Lil Uzi Vert,Team Rocket,1QBwk6GTCxVdC2hoSw9tlM,Pop_Cluster5,62132,63,0.0907,0.691,206106,0.54,0.0140136,E,0.175,-8.818,Minor,0.0532,132.02,04/4,0.23,Pop
Shwayze,Corona And Lime,7chhNItCBXinSAsRmzrBzj,Pop_Cluster6,173664,54,0.168,0.863,236000,0.755,1.27e-06,G,0.147,-4.847,Major,0.0904,100.005,04/4,0.883,Pop
Labrinth,Same Team (feat. Stefflon Don),0jp1YFgWn67BtAVDZRaSqM,Pop_Cluster5,154057,63,0.0235,0.567,223285,0.544,0.00215,F#,0.0934,-8.476,Minor,0.107,126.366,05/4,0.526,Pop
Joji,Will He,1FOC5ffOapx07qV4Eshhju,Pop_Cluster7,178817,75,0.837,0.618,202103,0.217,0.000163,A#,0.538,-15.372,Major,0.0515,116.013,04/4,0.0872,Pop
Sleeping With Sirens,Scene Two - Roger Rabbit,4qdbCACEpbFWIpKSMa2fZC,Pop_Cluster5,87086,61,0.195,0.693,234798,0.562,0.0165465,C,0.123,-7.323,Major,0.0379,123.979,04/4,0.183,Pop
empty_field,b song,0Ta0MoGnmPAjbOIhLhH9Ug,Pop_Cluster4,122904,57,0.00427,0.571,205514,0.788,0.645,F#,0.389,-5.161,Minor,0.153,177.45,04/4,0.0722,Pop
The xx,Islands,3Ime7bLYqZ7pCWtTKp38Cv,Pop_Cluster7,195304,55,0.74,0.871,160720,0.472,0.286,E,0.145,-11.077,Major,0.0756,124.04,04/4,0.707,Pop
Kevin Gates,I Don't Get Tired (#IDGT) (feat. August Alsina),7xyAdNFmDjUgKv7U5dOZtl,Pop_Cluster3,27785,66,0.0524,0.492,226196,0.698,0.0120993,C#,0.428,-5.606,Major,0.171,139.953,04/4,0.288,Pop
YFN Lucci,Heartless (feat. Rick Ross & Bigga Rankin),3DIqOukIhN6BbXzdvC5iZW,Pop_Cluster3,196184,60,0.0821,0.686,199002,0.72,0.0120993,G#,0.414,-6.084,Major,0.225,146.026,04/4,0.326,Pop
Young the Giant,My Body,0BPWY79wNehGVARtwJawYV,Pop_Cluster3,154320,65,0.0011,0.488,244400,0.909,1.02e-05,A#,0.456,-6.591,Major,0.0929,143.587,04/4,0.643,Pop
empty_field,Most Girls,5kWbU1l9Dy3P9F1yCA6P7s,Pop_Cluster5,141832,79,0.0485,0.76,204400,0.588,0.0108369,A,0.0847,-7.082,Major,0.0775,102.974,04/4,0.384,Pop
blackbear,juicy sweatsuits (feat. Juicy J),43HggSmKEUHDXbaVWp55wH,Pop_Cluster1,38363,59,0.206,0.631,183944,0.509,0.00714132,C#,0.0656,-8.046,Major,0.381,102.575,04/4,0.629,Pop
Sam Hunt,Ex To See,3o3ckP1I1Zqrdg9nn0p1P5,Pop_Cluster2,91786,60,0.021,0.615,223885,0.824,0.0113178,A#,0.342,-4.903,Minor,0.107,149.986,04/4,0.637,Pop
empty_field,Feel Something,2Nzh0LjKLJ4rzxvwkKy8SP,Pop_Cluster7,172868,63,0.782,0.553,178432,0.325,3.39e-05,D#,0.147,-10.018,Major,0.0507,132.087,04/4,0.199,Pop
Our Last Night,HUMBLE.,517J2zLpm5phAmFs4GFktv,Pop_Cluster2,183087,62,9.81e-05,0.539,195566,0.903,0.176,D,0.149,-6.038,Major,0.0389,150.028,04/4,0.445,Pop
empty_field,1942,3u7hnWd4UTrNb4CtJsaH5a,Pop_Cluster6,141215,76,0.0152,0.817,213080,0.646,0.00497783,E,0.125,-5.12,Minor,0.249,162.898,04/4,0.835,Pop
David Guetta,Play Hard (feat. Ne-Yo & Akon),5s0AxcVJJD2YYPstMb61ro,Pop_Cluster6,89443,57,0.167,0.7,201000,0.925,0.00872375,G#,0.28,-1.648,Minor,0.0524,130.036,04/4,0.79,Pop
BTS,Go Go,6wb5cGwYCXmvqku56uFeW3,Pop_Cluster6,139815,70,0.171,0.856,235780,0.617,0.00515753,A#,0.0857,-5.308,Minor,0.0841,136.082,04/4,0.759,Pop
Cuco,Amor de Siempre,28FGilqbGZhb4QLB354JlF,Pop_Cluster4,48512,65,0.615,0.565,211552,0.642,0.358,C,0.138,-7.21,Major,0.05,122.989,04/4,0.539,Pop
empty_field,All Is Well,6RMhGW31lycj4UqKsLIJyr,Pop_Cluster7,58986,67,0.856,0.316,192140,0.413,0.00227,B,0.143,-12.216,Major,0.0334,155.69,04/4,0.245,Pop
Austin Burke,Whole Lot in Love,6inzFkThegOcsjxWgn0AP8,Pop_Cluster6,186691,65,0.353,0.791,223346,0.715,0.0148166,G,0.115,-5.809,Major,0.0377,112.027,04/4,0.593,Pop
Young the Giant,Cough Syrup,336MNGWifY0wUNdI37pm8Q,Pop_Cluster5,105353,71,0.0343,0.534,249520,0.721,6.24e-06,B,0.115,-7.307,Minor,0.0417,128.978,03/4,0.225,Pop
Sabrina Carpenter,Alien,03kfreOuBG8GPIyY0DNY1K,Pop_Cluster6,85685,68,0.0588,0.72,174841,0.659,0.0140721,A#,0.0662,-4.727,Minor,0.0403,105.955,04/4,0.567,Pop
