artist_name,track_name,track_id,Cluster,instance_id,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genre
Oliver Tree,Hurt,5PHZJ8mnHDfioBfxSbff9h,AltCluster7,157648,71,0.0209,0.561,225166,0.782,0.0667154,C,0.315,-5.863,Major,0.04,94.004,04/4,0.486,Alternative
empty_field,Wonderful - Remastered,2ketlej3bAKtetsazG94rV,AltCluster5,93475,40,0.00513,0.471,213745,0.868,7.23e-06,G,0.22,-4.227,Major,0.0564,186.67,04/4,0.552,Alternative
ELHAE,Still Mine (feat. Wale),0NBAtDZ0ogUOJ4b3hU52Cd,AltCluster3,97096,51,0.337,0.568,271513,0.501,0.0776877,C#,0.105,-11.034,Minor,0.199,116.748,04/4,0.281,Alternative
Fozzy,Judas,6GyeeOjRJQEK7803yc2LO2,AltCluster2,68545,56,0.000101,0.418,250793,0.907,0.000433,C,0.346,-3.675,Major,0.0584,99.17,04/4,0.473,Alternative
anders,Problems,5Zx9VpLotu9aFYqq61NAip,AltCluster3,39278,49,0.688,0.797,197938,0.365,0.0117,D,0.102,-9.219,Minor,0.0738,96.973,04/4,0.586,Alternative
Pinegrove,Rings,4wrjIq1lskP8tZuQBEdcux,AltCluster3,39525,47,0.423,0.643,262300,0.41,2.57e-05,B,0.232,-12.907,Major,0.0371,116.037,04/4,0.304,Alternative
BJ The Chicago Kid,Turnin' Me Up,1y4wfSe5L3afercd7sYE1K,AltCluster7,211153,65,0.0406,0.734,269173,0.776,0.193,D,0.0547,-4.193,Major,0.0826,122.049,04/4,0.843,Alternative
Good Charlotte,Little Things,3twdfJBORkXYf1JqH976YT,AltCluster7,85835,58,0.0601,0.686,203027,0.84,5.38e-06,C#,0.164,-5.142,Major,0.159,105,04/4,0.704,Alternative
Statik Selektah,21 & Over,2aEo5sPcclxVbA2vXFBi9M,AltCluster6,58071,44,0.0354,0.632,167134,0.746,0.000895,F#,0.115,-6.257,Minor,0.288,116.491,04/4,0.381,Alternative
3 Doors Down,Away From The Sun,01Vfx2Jna7YYXb645Auid1,AltCluster2,97118,53,0.0273,0.532,231787,0.686,0.0650684,C,0.0903,-6.238,Major,0.0254,117.538,04/4,0.304,Alternative
Toad The Wet Sprocket,Fall Down,5l8oNQsDDPNFUIV5M4lzRJ,AltCluster5,111055,42,0.115,0.444,202385,0.886,0.000688,C,0.164,-5.705,Major,0.0335,123.031,04/4,0.736,Alternative
empty_field,Amen,1yfxcMA8noLrtOrn5d6KnQ,AltCluster5,61956,51,0.0567,0.555,215229,0.974,0.0665217,E,0.202,-3.691,Minor,0.152,159.943,04/4,0.369,Alternative
THEY.,Motley Crew,3coMPj3ul3CDTPEzjPgdva,AltCluster4,60861,43,0.0436,0.725,208784,0.936,1.4e-05,F#,0.771,-5.323,Minor,0.0626,105.029,04/4,0.25,Alternative
The Story So Far,Stalemate,3lPCJhsnLUwZOiNglGdAEy,AltCluster5,83951,40,0.000366,0.377,194760,0.987,2.65e-06,G#,0.166,-2.95,Major,0.104,171.101,03/4,0.405,Alternative
Avenged Sevenfold,Scream,5zmGr8hRQ6W9arZy9e07GL,AltCluster2,195090,54,3.74e-05,0.549,288240,0.941,1.45e-06,F#,0.213,-4.802,Minor,0.0521,130.009,04/4,0.581,Alternative
KALEO,Vor í Vaglaskógi,1VBr5bV7PyDAVeOrB4aLLT,AltCluster3,149104,55,0.744,0.336,277267,0.345,6.01e-06,F,0.182,-6.456,Minor,0.029,92.502,04/4,0.0756,Alternative
Citizen Way,WaveWalker,196bjfNXvEDkODWVjq2RRN,AltCluster7,91133,45,0.00532,0.673,193293,0.798,0.0636307,G#,0.123,-5.123,Minor,0.0337,119.976,04/4,0.63,Alternative
Chevelle,Clones,3agtg0x11wPvLIWkYR39nZ,AltCluster2,206621,43,0.000119,0.467,207800,0.873,0.00433,G#,0.073,-4.941,Major,0.0404,96.004,04/4,0.339,Alternative
Puddle Of Mudd,She Hates Me,5HwnezK198pJCEj1l2Adjy,AltCluster4,165642,66,0.00935,0.58,259000,0.748,0.0683023,E,0.753,-5.433,Major,0.0323,109.781,04/4,0.584,Alternative
Doja Cat,Roll With Us,1Mb187X5w3OUQNH6P5M28Y,AltCluster2,84076,49,0.00434,0.664,180907,0.637,5e-06,D,0.199,-5.593,Major,0.0283,116.302,04/4,0.125,Alternative
Two Door Cinema Club,Nice to See You,3O3U0jRJR7HpKLhx2t35IW,AltCluster7,191207,48,0.0338,0.702,373309,0.723,0.00176,C#,0.0923,-6.023,Major,0.0393,110.016,04/4,0.846,Alternative
Rawayana,#Sádico,2kNalcTCdlyt1AGWxOE8dC,AltCluster7,119344,52,0.274,0.805,344947,0.622,0.000838,C#,0.102,-10.902,Major,0.141,122.006,04/4,0.716,Alternative
Dr. Dog,Abandoned Mansion,6wvEQaHAz2FA6ismjpx5xR,AltCluster3,40162,51,0.456,0.481,322646,0.523,0.00456,A,0.0602,-7.921,Major,0.0279,123.676,04/4,0.285,Alternative
Steve Lacy,Guide,4qCgKKXa3CF6CzEDLW6vTt,AltCluster7,28025,51,0.0412,0.815,141531,0.731,0.000263,F,0.215,-7.615,Minor,0.0795,128.968,04/4,0.497,Alternative
Ratatat,Supreme,4Eqh2NL7uzRl243GnU735O,Alt_Cluster1,209090,41,0.611,0.495,180911,0.415,0.818,D#,0.9,-10.202,Major,0.037,62.071,04/4,0.275,Alternative
empty_field,Hi-Lo (Hollow),6yqThFsiJG2jUEA6jdhruE,AltCluster3,161427,53,0.202,0.653,251987,0.328,0.003,A#,0.103,-8.378,Minor,0.0323,143.909,04/4,0.0871,Alternative
The Internet,Missing You,36qzw2hfFpbR8sOoooERPt,AltCluster3,106855,44,0.513,0.791,136907,0.129,0.11,D,0.114,-12.51,Major,0.149,140.014,04/4,0.248,Alternative
The Black Keys,Your Touch,7nJZ9LplJ3ZAyhQyJCJk0K,AltCluster3,115964,48,0.8,0.532,195591,0.768,2.01e-05,E,0.377,-8.698,Minor,0.0551,116.026,04/4,0.698,Alternative
Theory of a Deadman,Not Meant to Be,6VAdhSylvAQMdVahyyCVMr,AltCluster5,51908,54,0.00401,0.415,215400,0.781,0.0650684,C#,0.126,-6.947,Major,0.0357,142.966,04/4,0.261,Alternative
Blind Melon,Mouthful Of Cavities,5TidpShGz6Jxsbx8fzKDlC,AltCluster3,113176,45,0.165,0.338,214800,0.529,0.0162,E,0.344,-9.864,Minor,0.0492,98.098,04/4,0.445,Alternative
Rammstein,OHNE DICH,1KRCcV4qP8tuvPrY3MdbPq,AltCluster2,136739,48,0.00409,0.404,271173,0.599,0.000252,D,0.113,-5.565,Minor,0.0289,136.045,04/4,0.195,Alternative
Stone Sour,Rose Red Violent Blue (This Song Is Dumb & So Am I),2nU4VND7sfHwzweYzCSMoI,AltCluster5,209078,46,0.00413,0.458,248665,0.988,0.0669286,C#,0.295,-4.687,Minor,0.123,161.952,04/4,0.296,Alternative
Them Crooked Vultures,Gunman,4L2D6eUEQOdvAyjc0khFAW,AltCluster2,171596,41,7.46e-05,0.357,285333,0.877,0.000155,A,0.273,-3.861,Major,0.0403,112.742,04/4,0.391,Alternative
Pixies,Wave of Mutilation,49oBt8WDX2lpUGNzDUrPdY,AltCluster7,81767,53,0.000285,0.592,124773,0.774,0.336,F,0.0751,-12.187,Major,0.0346,132.569,04/4,0.774,Alternative
311,Good Feeling,2U52Hp8zYnG2kvt2de0M2L,AltCluster7,143175,50,0.00127,0.687,203913,0.898,0.000444,E,0.0743,-3.926,Minor,0.0464,100.014,04/4,0.436,Alternative
KONGOS,Take It From Me,3zxiTHxE4MxwuYf8aLQ9ax,AltCluster7,35215,50,0.0555,0.555,190771,0.74,7.08e-06,B,0.306,-7.016,Minor,0.175,116.302,04/4,0.761,Alternative
Pavement,Range Life,6MCYY4i1zrRIbVj9YlVUdF,AltCluster7,122507,51,0.0445,0.555,294933,0.724,1.4e-05,A,0.186,-9.429,Major,0.0288,112.812,04/4,0.724,Alternative
Mazzy Star,Flowers In December,79Ri3SefpPjDQXFMYfGghm,AltCluster3,190835,44,0.116,0.59,297893,0.229,0.00168,G,0.0854,-13.174,Major,0.0301,96.856,04/4,0.168,Alternative
3 Doors Down,Kryptonite,2mX2iJ6rw3ja90OPzHrmHT,AltCluster7,34955,75,0.00664,0.545,233933,0.865,1.12e-05,B,0.168,-5.708,Minor,0.0286,99.01,04/4,0.543,Alternative
Raveena,Mama,6gJhXogJiEETVQ0V4wyj79,AltCluster3,37362,43,0.627,0.594,217469,0.421,0.0193,B,0.079,-9.699,Major,0.0741,72.992,04/4,0.287,Alternative
empty_field,On the Other Side,4meZLCBqYoSFDLDEjpJGU6,AltCluster2,157955,43,0.00367,0.605,276507,0.811,0.000116,A#,0.135,-2.341,Major,0.0316,108.992,04/4,0.548,Alternative
Broken Bells,Vaporize,6OMO6WdRhSfjMPAiPT94wH,AltCluster4,130932,45,0.0236,0.557,225166,0.588,0.00155,C,0.523,-8.487,Major,0.0293,95.998,04/4,0.477,Alternative
Raveena,Still Dreaming,6mW55jsmWapFREmli1SsIM,AltCluster3,61855,54,0.474,0.746,261238,0.318,0.0959,F#,0.113,-10.637,Major,0.0511,120.054,04/4,0.139,Alternative
Earl Sweatshirt,Chum,4xpjtAqc46tg04BzHTZnz2,AltCluster6,181367,62,0.0216,0.51,243773,0.503,0.002,A#,0.108,-8.756,Minor,0.242,153.582,04/4,0.193,Alternative
Crowder,Crushing Snakes,1iGY4uLhJJswG44dqyB8fK,AltCluster2,83458,40,0.198,0.343,301080,0.689,0.034628,E,0.0869,-6.221,Minor,0.0416,145.359,04/4,0.124,Alternative
empty_field,Internacionales,5Az8KU81g2aLBbJN67F2CI,AltCluster7,118358,53,0.062,0.714,187932,0.959,4.5e-05,C#,0.0353,-1.503,Minor,0.0486,102.037,04/4,0.65,Alternative
Joywave,Like a Kennedy,7n4QHfbvTztbgrebAAX4a1,AltCluster3,25741,51,0.306,0.545,247880,0.549,0.000194,D,0.108,-5.868,Major,0.0255,137.946,04/4,0.273,Alternative
6LACK,Been A While,1GonqVH4ptYKwPNZ9f3l49,AltCluster6,85046,55,0.36,0.442,176213,0.463,1.71e-05,C#,0.256,-10.93,Minor,0.247,121.614,01/4,0.229,Alternative
Passion Pit,Where I Come From,7AUWq8QNfxiDg6eCNyS90s,Alt_Cluster1,176304,47,0.132,0.612,219680,0.74,0.416,E,0.0525,-8.414,Major,0.0316,105.045,04/4,0.254,Alternative
Decyfer Down,Fading,1bwQho4XOhfOAfXGqzfzWY,AltCluster2,134198,42,0.000112,0.478,251200,0.704,0.0776877,G,0.0957,-6.283,Major,0.0276,88.011,04/4,0.398,Alternative
White Zombie,Black Sunshine,45gfjPv3n6Bisve1FRL5aE,AltCluster5,214229,48,0.00195,0.531,289133,0.921,0.148,A,0.225,-10.934,Major,0.0799,166.634,04/4,0.355,Alternative
Sick Puppies,Riptide,1AYgCKvnLnILwyCG68qNAV,AltCluster2,117878,49,0.00169,0.505,231384,0.757,0.0668228,C,0.337,-5.443,Major,0.0829,83.212,04/4,0.556,Alternative
Fenech-Soler,Last Forever,4IFh1uImEp02P7wQerkQ9y,AltCluster5,151635,43,0.00212,0.392,294107,0.849,0.000137,C,0.0848,-4.577,Major,0.0359,171.094,04/4,0.317,Alternative
empty_field,"Killing in the Name - Live at the Grand Olympic Auditorium, Los Angeles, CA - September 2000",7AhqAjYc1F7x3yURlb0dkj,AltCluster4,208429,46,0.152,0.32,303760,0.978,3.97e-06,G,0.785,-2.278,Major,0.161,113.408,04/4,0.556,Alternative
311,Rolling Through,5mI1Sopbvu5PbSokfYzH5y,AltCluster5,176979,44,0.00202,0.444,173787,0.856,0.0221211,A,0.0708,-6.874,Major,0.189,179.37,04/4,0.699,Alternative
Andrés Calamaro,Donde manda marinero,7G456FHR3q9mnvQ3QWHmGc,AltCluster2,34894,1,0.366,0.499,242213,0.77,0.0776877,E,0.177,-5.457,Minor,0.0281,92.733,04/4,0.677,Alternative
empty_field,Everything Comes Alive,3F57PtOdqRpD6euFYqtKXX,AltCluster7,60795,43,0.182,0.683,201733,0.828,0.105091,G#,0.101,-5.479,Major,0.0471,97.006,04/4,0.539,Alternative
empty_field,The Summer,383YEHt2S5u1cUkKfUbydD,AltCluster2,175584,45,0.000137,0.276,289464,0.835,0.0675938,D,0.186,-4.779,Minor,0.0508,122.405,04/4,0.28,Alternative
Everything Is Recorded,Close But Not Quite,1u0MOgWF1bbylVxpJG2ZjB,AltCluster3,94487,48,0.616,0.803,205614,0.618,0.00165,G,0.512,-9.513,Minor,0.113,145.992,04/4,0.563,Alternative
Omar Apollo,There For Me (Interlude),2NcgsjJGXUC04MK1Ly7eea,AltCluster3,180098,43,0.869,0.702,83187,0.415,6.5e-05,G,0.0987,-6.332,Minor,0.0373,75.004,04/4,0.446,Alternative
Freddie Gibbs,Shitsville,4507W8oK5M3FgEFizDqyMm,AltCluster6,141498,46,0.161,0.588,211187,0.665,0.0650684,C#,0.652,-9.636,Major,0.42,116.6,04/4,0.419,Alternative
Alice In Chains,I Can't Remember,3KsatAMRt1a7iryhWt5I8U,AltCluster2,62614,41,0.00392,0.271,221800,0.702,8.53e-06,G#,0.203,-10.174,Major,0.0421,104.298,04/4,0.18,Alternative
Yuna,Lullabies,3pJfnBjO3kjudEchcPEDxS,AltCluster3,203693,45,0.472,0.712,245600,0.338,0.0259,F,0.0885,-9.01,Major,0.0388,122.722,04/4,0.324,Alternative
Kurt Vile,Loading Zones,4KaIJ1FWXUoAAnOts1YWjD,AltCluster7,56466,52,0.0268,0.524,203133,0.848,0.000739,E,0.0765,-4.242,Minor,0.0297,113.651,04/4,0.792,Alternative
Rawayana,Sin Ti,4zmzJgtsV1oPnp1a7Ryi6L,AltCluster7,66087,59,0.272,0.757,234069,0.413,0.000263,C,0.243,-9.107,Major,0.0599,144.933,04/4,0.618,Alternative
Kid Rock,"Jackson, Mississippi",7MOTvgsCBFM8TRGUWI9heK,AltCluster2,104845,42,0.000676,0.536,270107,0.785,0.00329,G,0.101,-4.857,Major,0.0337,128.773,04/4,0.356,Alternative
Badflower,x ANA x,322E3pHVE4THhniKjNLTY9,AltCluster4,202077,47,0.00331,0.445,276160,0.958,1.55e-06,B,0.877,-4.096,Minor,0.123,165.973,04/4,0.455,Alternative
Joy Division,Love Will Tear Us Apart - 2010 Remaster,3ltJphxXAd4NLvv8VkdxcH,Alt_Cluster1,127506,61,0.000989,0.525,204621,0.902,0.691,D,0.137,-8.662,Major,0.0368,126.619,04/4,0.907,Alternative
Harvey Danger,Flagpole Sitta,002QT7AS6h1LAF5dla8D92,AltCluster5,156235,60,0.00184,0.351,217267,0.899,0.000116,G,0.284,-4.119,Major,0.0432,145.015,04/4,0.508,Alternative
Washed Out,Hard To Say Goodbye,6RRx0mcTHHop6jC8PY6oaB,AltCluster7,52898,51,0.114,0.709,252920,0.778,0.323,A#,0.218,-5.59,Minor,0.0361,113.993,04/4,0.723,Alternative
Amon Amarth,"Mjölner, Hammer of Thor",454C7iNso3MSQvMrheX7lN,AltCluster5,149348,44,0.000368,0.349,283896,0.974,0.0465,G,0.387,-5.492,Minor,0.126,185.066,04/4,0.327,Alternative
BJ The Chicago Kid,Time Today,20JcxdRw8gvqTY1EEpYxHb,AltCluster2,182158,52,0.102,0.524,199718,0.536,0.028245,C,0.0334,-7.005,Minor,0.057,92.625,04/4,0.349,Alternative
Mahalia,I Wish I Missed My Ex,5kP3pL6xyHNYfCVeMjnMxD,AltCluster7,54647,66,0.319,0.68,205263,0.62,1.14e-06,C,0.158,-5.117,Major,0.0607,95.078,04/4,0.537,Alternative
Jurassic 5,Concrete Schoolyard,1Kia2D48zeRUfc9aDwzh7w,AltCluster6,134432,55,0.142,0.894,230347,0.625,0.0675777,A#,0.387,-7.339,Minor,0.354,90.121,04/4,0.809,Alternative
Justin Townes Earle,Harlem River Blues,5VZqM2V36q4pd3vrMacWYf,AltCluster2,162458,48,0.0325,0.475,209785,0.705,0.0667692,G,0.0693,-6.538,Major,0.0619,117.867,04/4,0.471,Alternative
Masego,I'm In Hollywood...,0e9OpMq9zWNwVlx5JeWsEs,AltCluster6,136939,42,0.711,0.824,153913,0.779,0.0232772,E,0.0781,-5.65,Minor,0.234,92.019,04/4,0.804,Alternative
Two Door Cinema Club,Bad Decisions,5mYLVplVjmd1GMe2oAhr9O,AltCluster2,60697,48,0.0494,0.62,297787,0.678,0.0123,A#,0.134,-9.111,Major,0.0353,105.99,04/4,0.391,Alternative
MISSIO,Bottom Of The Deep Blue Sea,32bZwIZbRYe4ImC7PJ8s2A,AltCluster2,194892,59,0.0248,0.573,263150,0.754,0.00019,E,0.104,-4.788,Major,0.0329,132.964,04/4,0.241,Alternative
Chevelle,In Debt To The Earth,2cCRCSJvtSuzQIjQ0OBQoc,AltCluster5,104801,41,0.0231,0.538,251600,0.887,0.0047,E,0.313,-4.196,Major,0.048,134.955,03/4,0.653,Alternative
zack villere,Bloo,3eTccaI8Jl9Xs6NrU3liJg,AltCluster3,124669,56,0.571,0.622,191985,0.543,2.17e-05,F#,0.16,-6.291,Major,0.0832,80.027,04/4,0.537,Alternative
empty_field,On The Way,6UWSxk3ybIJToE4M0cQHHE,AltCluster6,176708,54,0.0808,0.584,203227,0.687,0.025883,C#,0.2,-7.176,Minor,0.321,129.902,04/4,0.324,Alternative
Disturbed,Warrior,7y3MmRQ8IowzGMo18DD5oh,AltCluster2,52540,58,1.16e-05,0.549,204827,0.969,0.106,C#,0.104,-2.763,Major,0.049,101.055,04/4,0.348,Alternative
Freddie Gibbs,Death Row (feat. 03 Greedo),15JUnS7aTcsxwfaoEJYT7a,AltCluster6,73174,49,0.0901,0.902,142629,0.66,4.99e-06,G#,0.123,-5.939,Major,0.397,87.503,04/4,0.44,Alternative
Die Antwoord,Cookie Thumper!,1jMLe8tx2gPEM0LvSbKQE9,AltCluster6,177298,56,0.0891,0.784,200226,0.795,0.028245,B,0.326,-4.159,Major,0.225,133.938,04/4,0.504,Alternative
6LACK,Never Know,3ob2NTmP0jI4vivRc9V9on,AltCluster6,41190,58,0.0947,0.645,249680,0.571,3.32e-06,F,0.185,-9.021,Minor,0.2,95.223,04/4,0.184,Alternative
Radiohead,Reckoner,0PIOavcZbXzgg4D8WqFCeL,AltCluster3,136846,59,0.511,0.518,290213,0.656,0.156,E,0.0679,-7.438,Minor,0.0264,104.282,04/4,0.203,Alternative
Natalia Lafourcade,Soledad y el Mar (feat. Los Macorinos),7MDCN64g4Ui1y7TSDn0cky,AltCluster3,197455,55,0.896,0.726,214547,0.177,2.14e-06,C#,0.116,-14.824,Minor,0.0353,92.934,04/4,0.618,Alternative
We Are Scientists,"Nobody Move, Nobody Get Hurt",1PowbDfdB5NOXkCycX7lxb,AltCluster5,74142,51,0.000702,0.47,192311,0.969,0.0636307,F#,0.332,-4.739,Major,0.0968,144.012,04/4,0.593,Alternative
empty_field,Coming Back,2MMR56EviBf5OxXMvsyD8k,AltCluster6,26985,53,0.16,0.514,220435,0.723,0.0678694,E,0.672,-8.748,Minor,0.406,89.14,04/4,0.587,Alternative
Mahalia,Surprise Me,1AAQejvxF7QiXbXfmCCdnJ,AltCluster3,149321,56,0.19,0.681,219340,0.495,0.0188,G,0.102,-8.06,Major,0.0657,108.112,04/4,0.263,Alternative
Incubus,Pardon Me,0UzDPAMBI8miCHsYoqRb7g,AltCluster2,162984,63,0.00114,0.579,223747,0.812,0.00333,C#,0.115,-6.509,Minor,0.0693,152.002,04/4,0.278,Alternative
Love & The Outcome,The God I Know,39vLalHjXhGbZRDdZ0hqCn,AltCluster5,189917,45,0.0159,0.559,197973,0.804,0.000874,D,0.154,-5.704,Major,0.0541,175.949,04/4,0.484,Alternative
Garbage,Stupid Girl,7hhclvecTpNxNNRCk7NUoc,AltCluster7,82307,53,0.00336,0.588,258133,0.804,0.00172,B,0.0358,-4.006,Major,0.0333,104.998,04/4,0.736,Alternative
Rage Against The Machine,Know Your Enemy,2SuIBw9EOAn9y6NBpar4Xw,AltCluster7,94728,59,0.0125,0.575,204932,0.857,0.00229,E,0.145,-3.961,Major,0.155,117.413,04/4,0.623,Alternative
R.E.M.,It's The End Of The World As We Know It (And I Feel Fine),0JhyMqi5ihsk5neC8DMbbz,AltCluster5,165242,63,0.026,0.383,246933,0.893,0.0776877,G,0.0251,-8.638,Major,0.037,205.544,04/4,0.803,Alternative
empty_field,Trader Joe,6GsP3uMCd0Dn5T37C93waZ,AltCluster7,59930,49,0.574,0.872,188917,0.541,1.79e-06,C,0.0617,-6.932,Major,0.0629,133.005,04/4,0.589,Alternative
Madvillain,The Illest Villains,6tSzBTVkALyELZjNhlTTqy,AltCluster6,78195,43,0.546,0.402,115360,0.817,0.00889,A#,0.426,-9.215,Minor,0.307,97.267,04/4,0.334,Alternative
Childish Major,I Like You (feat. DRAM & 6lack),1PyPK82Vd79mBJcuqA4Dv1,AltCluster2,64483,46,0.0292,0.68,266250,0.646,3.47e-05,E,0.109,-5.513,Minor,0.0969,112.016,04/4,0.184,Alternative
Jacob Collier,Lua (feat. MARO),4XYlN4f0yZRkyqPSauZNdv,AltCluster3,81627,36,0.86,0.445,422333,0.179,0.00151,C#,0.171,-18.555,Major,0.0358,148.094,04/4,0.327,Alternative
empty_field,Make You Feel,1z8VQNzZ8mETuKjW1szX1A,AltCluster3,119805,59,0.787,0.7,220800,0.43,0.000476,C#,0.129,-8.437,Minor,0.0399,119.303,04/4,0.103,Alternative
empty_field,Mama Said Knock You Out (feat. Tech N9ne),3ZrapLmel0yOoc3DG6mbjW,AltCluster7,188385,54,0.000128,0.59,167510,0.979,0.0260861,F#,0.0819,-3.763,Minor,0.103,102.993,04/4,0.724,Alternative
Sir Sly,Astronaut,6S351e5wbNlOilzYTD15An,Alt_Cluster1,84106,50,0.0822,0.628,266485,0.584,0.433,G,0.298,-8.03,Major,0.0284,112,04/4,0.335,Alternative
Trash Boat,Strangers,5R0b6aGJH9J6BW4eNUgYDd,AltCluster2,61454,46,0.000202,0.446,307543,0.873,0.00488,F#,0.137,-3.922,Major,0.0517,101.117,04/4,0.321,Alternative
Smino,Ballet (feat. Bari),4rBPVO6UevqeL9IcmrhHoc,AltCluster6,197508,41,0.483,0.825,266933,0.537,0.0776877,G,0.411,-9.245,Major,0.423,116.994,04/4,0.596,Alternative
empty_field,All Spies,51lPx6ZCSalL2kvSrDUyJc,Alt_Cluster1,207604,46,0.000647,0.538,105593,0.636,0.821,D,0.176,-11.539,Minor,0.0428,148.941,04/4,0.896,Alternative
empty_field,Lasso,3ky5MAL9hYdh7QaVREDoNY,AltCluster7,189460,52,0.0208,0.642,167840,0.628,0.00029,B,0.125,-7.272,Major,0.0349,119.303,04/4,0.944,Alternative
New Order,In A Lonely Place - Live at MIF,2QlPByrmEO9XciNBXCrawR,Alt_Cluster1,185687,31,0.00253,0.534,304911,0.697,0.739,G,0.681,-9.579,Major,0.0329,104.721,04/4,0.733,Alternative
Foreign Air,Free Animal,1DoHs2vkoWqR83IeNVhqcg,AltCluster7,40222,61,0.0856,0.579,180400,0.584,0.0697123,F,0.0958,-7.151,Minor,0.0438,80.001,04/4,0.393,Alternative
Red Hot Chili Peppers,Hard to Concentrate,0rKtyWc8bvkriBthvHKY8d,AltCluster7,46004,54,0.156,0.641,241840,0.502,4.35e-06,G,0.311,-7.334,Major,0.0251,105.634,04/4,0.326,Alternative
Silversun Pickups,Panic Switch,3ivfLh885IydQvVgC3lhr3,AltCluster5,61979,54,0.000202,0.163,343907,0.885,0.0121,F,0.228,-4.623,Minor,0.0725,198.556,03/4,0.549,Alternative
