instance_id,genre
1694,Jazz
1695,Blues
1696,Jazz
1697,Blues
1698,Pop
1699,Hip-Hop
1704,Jazz
1706,Folk
1707,Jazz
1709,Comedy
1710,R&B
1713,R&B
1714,Folk
1715,R&B
1716,Opera
1717,Alternative
1718,Hip-Hop
1719,Pop
1722,R&B
1723,Classical
1725,Blues
1727,Folk
1728,Blues
1729,Folk
1732,R&B
1733,Blues
1734,Hip-Hop
1736,Pop
1737,Hip-Hop
1738,Hip-Hop
1739,Hip-Hop
1741,Hip-Hop
1742,Folk
1744,Comedy
1745,Alternative
1747,Jazz
1748,Pop
1749,Hip-Hop
1750,Blues
1751,Folk
1755,Folk
1757,Hip-Hop
1758,Blues
1760,R&B
1761,Blues
1762,Jazz
1767,Comedy
1770,Alternative
1771,R&B
1772,Hip-Hop
1774,Pop
1777,Jazz
1778,Pop
1780,Folk
1781,Blues
1785,R&B
1787,Jazz
1793,Pop
1794,Pop
1795,R&B
1796,Comedy
1797,Alternative
1798,Opera
1799,Comedy
1800,R&B
1801,Alternative
1803,Hip-Hop
1805,Alternative
1809,Comedy
1810,R&B
1811,Pop
1812,R&B
1813,Comedy
1814,R&B
1815,Folk
1816,Opera
1817,R&B
1818,Classical
1819,Hip-Hop
1820,Hip-Hop
1821,Hip-Hop
1822,R&B
1823,Jazz
1824,Hip-Hop
1825,Hip-Hop
1827,Hip-Hop
1828,Pop
1829,Comedy
1830,Alternative
1832,Opera
1834,Classical
1835,Jazz
1836,R&B
1838,Jazz
1839,Blues
1840,Folk
1848,Folk
1851,Folk
1854,Folk
1856,Blues
1858,Folk
1859,Folk
1862,Folk
1863,R&B
1865,Folk
1867,Jazz
1872,Classical
1874,Comedy
1875,R&B
1876,Comedy
1877,R&B
1878,Comedy
1881,Pop
1883,Jazz
1885,Hip-Hop
1887,Blues
1889,Opera
1891,Pop
1892,R&B
1893,Comedy
1894,Hip-Hop
1895,Hip-Hop
1897,Folk
1898,Folk
1900,Comedy
1901,Comedy
1902,Folk
1903,Comedy
1905,Hip-Hop
1907,Opera
1909,Hip-Hop
1910,Blues
1912,Blues
1915,Folk
1917,R&B
1918,R&B
1923,Folk
1926,Blues
1927,R&B
1929,Blues
1931,R&B
1932,Comedy
1933,Opera
1934,Alternative
1935,Folk
1936,Pop
1937,Folk
1939,Jazz
1940,Comedy
1941,R&B
1943,Hip-Hop
1944,Hip-Hop
1945,Hip-Hop
1946,Classical
1948,Folk
1950,Blues
1952,Blues
1956,R&B
1957,Jazz
1959,Folk
1960,Folk
1962,Hip-Hop
1964,Pop
1965,Jazz
1966,Classical
1967,Comedy
1970,Blues
1972,Folk
1974,Opera
1977,Pop
1978,Blues
1979,Classical
1981,Comedy
1986,R&B
1988,R&B
1990,Hip-Hop
1991,Hip-Hop
1993,Pop
1996,Hip-Hop
1998,Alternative
2000,Pop
2002,Alternative
2003,Jazz
2005,Jazz
2006,Classical
2007,Blues
2010,Alternative
2013,R&B
2015,Alternative
2016,Classical
2017,Hip-Hop
2018,Folk
2019,Alternative
2023,Comedy
2025,Blues
2026,Alternative
2027,Folk
2028,Pop
2030,Opera
2031,R&B
2036,Hip-Hop
2040,Hip-Hop
2041,Jazz
2042,Comedy
2043,R&B
2044,Hip-Hop
2045,Comedy
2047,Opera
2048,Pop
2050,R&B
2052,Alternative
2053,Alternative
2054,Pop
2055,Jazz
2056,Hip-Hop
2057,Hip-Hop
2058,Alternative
2060,Comedy
2061,Jazz
2062,Pop
2063,Folk
2066,Alternative
2068,Folk
2072,R&B
2074,Folk
2076,Blues
2077,Opera
2078,Blues
2079,R&B
2081,Hip-Hop
2085,Pop
2087,Hip-Hop
2088,Hip-Hop
2089,Folk
2091,Pop
2092,Comedy
2094,Blues
2096,Pop
2097,Jazz
2098,Pop
2100,Hip-Hop
2104,Opera
2105,Blues
2107,Blues
2108,Opera
2110,Hip-Hop
2114,R&B
2115,Classical
2116,Classical
2120,Comedy
2121,R&B
2122,Comedy
2126,Hip-Hop
2127,Hip-Hop
2131,Hip-Hop
2135,Alternative
2136,Classical
2137,Hip-Hop
2138,Classical
2139,Opera
2140,Opera
2141,R&B
2142,Blues
2144,Classical
2145,Alternative
2146,Opera
2147,Opera
2148,Hip-Hop
2150,Pop
2151,Hip-Hop
2152,Hip-Hop
2155,Opera
2157,Hip-Hop
2158,Opera
2159,Hip-Hop
2160,Comedy
2161,Folk
2164,R&B
2165,Pop
2166,Blues
2167,Hip-Hop
2168,Folk
2171,Hip-Hop
2172,Classical
2173,Hip-Hop
2174,R&B
2175,Blues
2176,R&B
2177,Classical
2178,Opera
2179,Classical
2180,R&B
2181,Alternative
2182,Folk
2183,Hip-Hop
2185,Jazz
2186,Classical
2187,Comedy
2188,Alternative
2189,R&B
2190,R&B
2191,Opera
2192,Opera
2193,Blues
2195,Hip-Hop
2196,Pop
2197,R&B
2198,Folk
2200,Hip-Hop
2201,Hip-Hop
2204,Blues
2206,Alternative
2207,Comedy
2208,Jazz
2209,Alternative
2210,Comedy
2211,Blues
2212,R&B
2214,Hip-Hop
2215,Blues
2216,Opera
2218,Hip-Hop
2219,Hip-Hop
2223,Alternative
2226,Opera
2227,Blues
2230,Folk
2231,R&B
2232,Hip-Hop
2235,Pop
2236,R&B
2238,Hip-Hop
2239,R&B
2242,Blues
2243,Folk
2244,R&B
2245,Blues
2246,R&B
2247,Hip-Hop
2248,Opera
2251,Blues
2252,Blues
2253,Folk
2255,Alternative
2258,Alternative
2259,Folk
2260,Blues
2262,Folk
2263,Opera
2266,R&B
2267,R&B
2270,Opera
2271,Blues
2272,Hip-Hop
2273,Comedy
2274,Classical
2276,Hip-Hop
2279,Hip-Hop
2280,Jazz
2282,Classical
2284,Jazz
2286,Folk
2289,Hip-Hop
2290,Folk
2291,Jazz
2292,Pop
2293,Alternative
2295,Folk
2296,Opera
2297,Comedy
2300,Blues
2301,Opera
2304,Opera
2305,Jazz
2306,Comedy
2308,Pop
2309,Alternative
2311,Alternative
2312,Opera
2313,Folk
2315,Hip-Hop
2317,Hip-Hop
2319,Hip-Hop
2320,Comedy
2323,Hip-Hop
2325,Hip-Hop
2327,Hip-Hop
2328,Alternative
2329,Comedy
2330,Alternative
2331,Folk
2332,Pop
2336,R&B
2337,Comedy
2338,Hip-Hop
2339,Opera
2340,Comedy
2344,Hip-Hop
2345,R&B
2346,Hip-Hop
2347,Opera
2348,R&B
2352,Jazz
2353,Classical
2354,R&B
2355,Alternative
2356,Hip-Hop
2358,Blues
2369,Folk
2371,Classical
2374,R&B
2377,Hip-Hop
2378,Classical
2380,Hip-Hop
2381,R&B
2385,Hip-Hop
2386,R&B
2387,Alternative
2388,Folk
2389,Alternative
2391,R&B
2394,Folk
2395,Blues
2397,Opera
2399,R&B
2400,R&B
2402,Blues
2403,Opera
2404,Opera
2405,Blues
2406,Comedy
2407,Jazz
2409,R&B
2410,Blues
2413,Hip-Hop
2417,Comedy
2419,Jazz
2420,Blues
2424,Hip-Hop
2426,Comedy
2427,Comedy
2428,Alternative
2431,R&B
2433,Blues
2437,Blues
2438,Hip-Hop
2439,Folk
2441,Opera
2444,Hip-Hop
2445,Comedy
2448,Folk
2449,R&B
2450,Blues
2451,Folk
2455,Folk
2456,Hip-Hop
2459,Hip-Hop
2462,Classical
2463,Comedy
2464,Jazz
2465,Classical
2467,Alternative
2469,Alternative
2471,Alternative
2474,Opera
2475,Alternative
2477,R&B
2478,Classical
2480,Alternative
2483,Alternative
2485,Folk
2487,Opera
2488,Folk
2490,Opera
2491,Hip-Hop
2493,Jazz
2494,Opera
2496,R&B
2499,Alternative
2501,Blues
2504,Blues
2505,Classical
2507,Hip-Hop
2508,Pop
2511,Opera
2513,Comedy
2515,Blues
2522,Classical
2524,Comedy
2526,Blues
2527,Hip-Hop
2528,Folk
2529,Hip-Hop
2530,Classical
2531,Opera
2532,Hip-Hop
2534,Hip-Hop
2535,Hip-Hop
2536,Jazz
2539,Opera
2540,Classical
2541,Hip-Hop
2542,Blues
2545,Hip-Hop
2546,Folk
2547,Opera
2549,Folk
2550,Hip-Hop
2551,Pop
2552,Pop
2556,Alternative
2559,Blues
2560,R&B
2565,Hip-Hop
2566,Blues
2567,Blues
2568,Hip-Hop
2569,Hip-Hop
2572,Hip-Hop
2573,Classical
2576,Hip-Hop
2578,Classical
2579,R&B
2580,Jazz
2581,Opera
2583,Alternative
2584,Hip-Hop
2585,Opera
2586,Alternative
2587,Alternative
2588,Folk
2589,Alternative
2590,Alternative
2591,Jazz
2598,Opera
2600,Folk
2603,Alternative
2604,Hip-Hop
2605,Jazz
2606,R&B
2608,Classical
2609,Classical
2611,Opera
2613,Comedy
2615,Blues
2617,Folk
2621,Hip-Hop
2622,Classical
2624,Hip-Hop
2625,Opera
2626,Alternative
2627,Hip-Hop
2628,R&B
2630,Hip-Hop
2634,Opera
2635,Alternative
2636,Blues
2638,Pop
2639,R&B
2640,Alternative
2641,Folk
2644,Hip-Hop
2646,Hip-Hop
2647,Classical
2648,Folk
2653,R&B
2654,Folk
2656,R&B
2658,Folk
2660,Classical
2662,R&B
2663,R&B
2664,Folk
2665,Alternative
2666,R&B
2667,Jazz
2669,R&B
2670,R&B
2671,Opera
2672,Pop
2673,Comedy
2677,Hip-Hop
2679,Opera
2680,Classical
2681,Blues
2682,Jazz
2686,Folk
2687,Blues
2688,Blues
2689,Comedy
2691,Alternative
2693,Folk
2694,R&B
2695,Hip-Hop
2696,Pop
2697,Alternative
2699,Alternative
2700,Blues
2701,Alternative
2702,Blues
2703,Jazz
2704,Jazz
2705,Classical
2706,Jazz
2707,Blues
2710,Jazz
2711,Classical
2714,Alternative
2715,Blues
2717,Folk
2718,Pop
2720,R&B
2725,Alternative
2729,Hip-Hop
2732,Blues
2734,Classical
2736,Jazz
2737,Jazz
2739,Opera
2740,Alternative
2742,R&B
2743,R&B
2744,Blues
2748,Hip-Hop
2749,Folk
2750,R&B
2752,Folk
2753,Hip-Hop
2755,Pop
2756,Hip-Hop
2760,Comedy
2763,Alternative
2770,Hip-Hop
2773,Hip-Hop
2774,R&B
2775,Opera
2778,Jazz
2780,Hip-Hop
2782,Hip-Hop
2784,Classical
2788,Alternative
2789,Comedy
2790,R&B
2791,Hip-Hop
2792,Blues
2793,Folk
2797,Alternative
2798,Alternative
2799,Hip-Hop
2804,Jazz
2805,R&B
2806,Classical
2808,Classical
2809,Hip-Hop
2810,R&B
2812,Opera
2813,Jazz
2817,Hip-Hop
2818,Blues
2821,Hip-Hop
2823,Pop
2827,Classical
2828,Alternative
2830,Classical
2832,Blues
2833,Alternative
2834,Hip-Hop
2835,R&B
2837,Hip-Hop
2838,Opera
2839,Classical
2842,Comedy
2843,Hip-Hop
2844,Opera
2846,Comedy
2847,Comedy
2848,Hip-Hop
2849,Pop
2852,Hip-Hop
2853,Blues
2858,Opera
2859,Hip-Hop
2860,Jazz
2861,Jazz
2862,Opera
2864,Folk
2865,Classical
2866,R&B
2868,Jazz
2873,Jazz
2874,Pop
2875,Hip-Hop
2876,Folk
2877,Blues
2879,Comedy
2884,Comedy
2889,Pop
2891,Opera
2892,Folk
2897,Pop
2898,Comedy
2901,R&B
2902,Blues
2903,Comedy
2904,Blues
2905,Alternative
2908,Comedy
2911,Folk
2913,Pop
2915,Alternative
2919,Pop
2922,Jazz
2927,Hip-Hop
2928,R&B
2930,Pop
2932,Alternative
2933,Comedy
2934,Blues
2935,Pop
2936,Pop
2937,Jazz
2938,Blues
2940,Hip-Hop
2941,Alternative
2942,R&B
2943,Jazz
2944,R&B
2946,Opera
2947,Folk
2948,Jazz
2949,Hip-Hop
2950,Folk
2951,Pop
2952,Blues
2953,Comedy
2954,Hip-Hop
2955,Blues
2956,Jazz
2958,R&B
2960,Folk
2961,Hip-Hop
2963,Folk
2964,R&B
2965,R&B
2968,Classical
2969,Hip-Hop
2970,Opera
2971,Folk
2972,Jazz
2973,R&B
2974,Folk
2977,Hip-Hop
2981,R&B
2983,Comedy
2987,R&B
2988,Classical
2990,Hip-Hop
2991,Opera
2992,Hip-Hop
2995,Alternative
2997,Jazz
2998,Alternative
3003,Comedy
3006,Opera
3007,Pop
3009,Classical
3010,Classical
3012,Folk
3013,Blues
3014,Hip-Hop
3015,Folk
3016,Folk
3017,Jazz
3018,Classical
3019,Alternative
3020,Opera
3021,Hip-Hop
3022,R&B
3023,Blues
3027,Folk
3028,Hip-Hop
3029,Comedy
3030,R&B
3032,Alternative
3033,Hip-Hop
3036,Comedy
3039,Hip-Hop
3041,Hip-Hop
3042,Blues
3043,Folk
3044,Blues
3045,Hip-Hop
3047,R&B
3050,Hip-Hop
3052,Pop
3053,R&B
3054,Opera
3055,Comedy
3056,Alternative
3057,Folk
3058,Blues
3060,Hip-Hop
3061,Blues
3062,Alternative
3063,Folk
3064,R&B
3065,Hip-Hop
3066,Opera
3067,Opera
3068,Alternative
3070,Pop
3072,Comedy
3074,Hip-Hop
3075,Classical
3076,Folk
3077,Folk
3079,Alternative
3081,R&B
3082,Pop
3084,Alternative
3085,Folk
3086,Hip-Hop
3087,Jazz
3089,Blues
3090,Comedy
3092,Blues
3094,Pop
3097,Comedy
3098,Pop
3099,Alternative
3100,Blues
3101,Pop
3102,Blues
