instance_id,genre
621,Blues
622,Opera
623,Alternative
624,Blues
625,R&B
626,Folk
627,Blues
628,Pop
629,Pop
630,Opera
631,Comedy
632,Pop
633,Blues
634,Hip-Hop
635,Hip-Hop
636,Alternative
637,Comedy
638,R&B
639,Blues
640,Hip-Hop
641,Opera
642,Hip-Hop
643,Opera
644,Alternative
645,Blues
646,Blues
647,Blues
648,Jazz
649,R&B
650,Alternative
651,Blues
652,Jazz
653,Alternative
654,Opera
655,Opera
656,Opera
657,Pop
658,Opera
659,Alternative
660,Pop
661,Blues
662,Jazz
663,Classical
664,Hip-Hop
665,Opera
666,Hip-Hop
667,Pop
668,Blues
669,Alternative
670,Jazz
671,Blues
672,Blues
673,Opera
674,R&B
675,Comedy
676,Opera
677,Pop
678,Hip-Hop
679,Hip-Hop
680,Opera
681,R&B
682,Blues
683,Hip-Hop
684,R&B
685,Alternative
686,Opera
687,Opera
688,Comedy
689,Alternative
690,Opera
691,Blues
692,Opera
693,Alternative
694,Alternative
695,Alternative
696,Blues
697,Blues
698,Opera
699,Classical
700,Hip-Hop
701,R&B
702,Blues
703,Opera
704,Hip-Hop
705,Alternative
706,Pop
707,Comedy
708,Blues
709,Blues
710,Classical
711,Opera
712,R&B
713,Jazz
714,Comedy
715,Folk
716,Opera
717,Comedy
718,Opera
719,Blues
720,Blues
721,Opera
722,Classical
723,Alternative
724,Blues
725,Alternative
726,Hip-Hop
727,Opera
728,R&B
729,Opera
730,Jazz
731,Opera
732,Comedy
733,Pop
734,Hip-Hop
735,Folk
736,Pop
737,Alternative
738,Blues
739,Pop
740,Classical
741,Opera
742,Opera
743,R&B
744,Alternative
745,Pop
746,Opera
747,Blues
748,Alternative
749,Alternative
750,Opera
751,Blues
752,Alternative
753,Hip-Hop
754,Opera
755,Classical
756,Comedy
757,R&B
758,Alternative
759,Alternative
760,Alternative
761,Pop
762,Comedy
763,Jazz
764,R&B
765,R&B
766,Comedy
767,Hip-Hop
768,Blues
769,Blues
770,Blues
771,R&B
772,Opera
773,R&B
774,Comedy
775,Blues
776,Hip-Hop
777,Opera
778,Blues
779,Opera
780,Pop
781,Blues
782,R&B
783,Alternative
784,Alternative
785,R&B
786,Blues
787,Comedy
788,Hip-Hop
789,Opera
790,Opera
791,R&B
792,Opera
793,Jazz
794,Jazz
795,Hip-Hop
796,Classical
797,Opera
798,Opera
799,R&B
800,Jazz
801,Hip-Hop
802,Alternative
803,Pop
804,Folk
805,Folk
806,Opera
807,Blues
808,Classical
809,Comedy
810,Blues
811,Hip-Hop
812,Jazz
813,Opera
814,Blues
815,Pop
816,Opera
817,Hip-Hop
818,Folk
819,Pop
820,R&B
821,Folk
822,Pop
823,Comedy
824,Blues
825,Blues
826,Hip-Hop
827,Comedy
828,Pop
829,Opera
830,Opera
831,Opera
832,Opera
833,R&B
834,Blues
835,Folk
836,Blues
837,Opera
838,Pop
839,Comedy
840,Opera
841,Opera
842,Folk
843,Hip-Hop
844,Alternative
845,Pop
846,Comedy
847,Classical
848,Blues
849,Blues
850,Folk
851,R&B
852,Opera
853,Pop
854,Blues
855,Hip-Hop
856,Pop
857,Folk
858,Blues
859,Blues
860,Pop
861,Opera
862,Opera
863,R&B
864,Opera
865,Hip-Hop
866,Comedy
867,Blues
868,R&B
869,Hip-Hop
870,Blues
871,Blues
872,Pop
873,Comedy
874,Pop
875,Jazz
876,Opera
877,Pop
878,Blues
879,Opera
880,Pop
881,Classical
882,Folk
883,Jazz
884,Jazz
885,Alternative
886,Blues
887,Hip-Hop
888,Opera
889,Comedy
890,Opera
891,Pop
892,Opera
893,R&B
894,Comedy
895,Comedy
896,Blues
897,Alternative
898,Alternative
899,Blues
900,R&B
901,Alternative
902,Blues
903,Pop
904,Blues
905,Pop
906,Hip-Hop
907,R&B
908,Opera
909,Opera
910,Opera
911,Blues
912,R&B
913,Pop
914,Opera
915,Alternative
916,Pop
917,Blues
918,Comedy
919,Blues
920,Alternative
921,Alternative
922,Blues
923,Hip-Hop
924,Opera
925,R&B
926,Opera
927,R&B
928,Hip-Hop
929,Pop
930,Comedy
931,Opera
932,Alternative
933,Opera
934,Hip-Hop
935,Pop
936,R&B
937,Jazz
938,Hip-Hop
939,Opera
940,Folk
941,R&B
942,Hip-Hop
943,Jazz
944,Opera
945,Comedy
946,Comedy
947,Alternative
948,Pop
949,Classical
950,Pop
951,Blues
952,Jazz
953,Hip-Hop
954,Alternative
955,Alternative
956,Opera
957,Hip-Hop
958,Jazz
959,Alternative
960,Alternative
961,Comedy
962,Pop
963,R&B
964,Opera
965,Comedy
966,R&B
967,Alternative
968,Classical
969,R&B
970,Folk
971,Blues
972,Comedy
973,Pop
974,Jazz
975,Opera
976,Pop
977,Pop
978,Opera
979,Blues
980,Folk
981,Hip-Hop
982,Blues
983,Hip-Hop
984,Opera
985,Folk
986,Hip-Hop
987,Jazz
988,Opera
989,Opera
990,Opera
991,Opera
992,Jazz
993,Opera
994,Hip-Hop
995,Blues
996,Blues
997,Hip-Hop
998,Blues
999,Jazz
1000,Hip-Hop
1001,Classical
1002,Opera
1003,R&B
1004,Blues
1005,Pop
1006,Alternative
1007,Opera
1008,Alternative
1009,R&B
1010,Blues
1011,Blues
1012,Opera
1013,Alternative
1014,Pop
1015,Hip-Hop
1016,Hip-Hop
1017,Comedy
1018,Opera
1019,Opera
1020,Blues
1021,Alternative
1022,Opera
1023,R&B
1024,Hip-Hop
1025,Hip-Hop
1026,Hip-Hop
1027,Opera
1028,Alternative
1029,Opera
1030,Opera
1031,Comedy
1032,Opera
1033,Comedy
1034,Alternative
1035,Opera
1036,Hip-Hop
1037,Opera
1038,Opera
1039,Jazz
1040,Blues
1041,R&B
1042,Folk
1043,Opera
1044,Blues
1045,Alternative
1046,Blues
1047,R&B
1048,Hip-Hop
1049,Opera
1050,Pop
1051,Jazz
1052,Folk
1053,R&B
1054,Hip-Hop
1055,Folk
1056,Hip-Hop
1057,Alternative
1058,Opera
1059,Hip-Hop
1060,Opera
1061,Blues
1062,Blues
1063,Hip-Hop
1064,Jazz
1065,Opera
1066,Blues
1067,Pop
1068,Folk
1069,Blues
1070,Hip-Hop
1071,Opera
1072,Blues
1073,Comedy
1074,Opera
1075,Opera
1076,Opera
1077,Pop
1078,Jazz
1079,Opera
1080,R&B
1081,Jazz
1082,Pop
1083,Comedy
1084,Blues
1085,Folk
1086,R&B
1087,Jazz
1088,Opera
1089,Blues
1090,Classical
1091,Hip-Hop
1092,Comedy
1093,Alternative
1094,Hip-Hop
1095,Opera
1096,Hip-Hop
1097,Opera
1098,Blues
1099,Pop
1100,Blues
1101,Opera
1102,Jazz
1103,R&B
1104,Opera
1105,Alternative
1106,Opera
1107,Folk
1108,Alternative
1109,Alternative
1110,Pop
1111,Blues
1112,Classical
1113,Opera
1114,Comedy
1115,Opera
1116,Opera
1117,Blues
1118,Comedy
1119,Opera
1120,Opera
1121,Alternative
1122,Comedy
1123,Blues
1124,Alternative
1125,Blues
1126,Opera
1127,Alternative
1128,Blues
1129,Alternative
1130,Blues
1131,Opera
1132,Alternative
1133,Opera
1134,Blues
1135,Opera
1136,Opera
1137,Opera
1138,Blues
1139,Pop
1140,Comedy
1141,R&B
1142,Blues
1143,R&B
1144,Jazz
1145,Hip-Hop
1146,R&B
1147,R&B
1148,Folk
1149,Blues
1150,Comedy
1151,Folk
1152,Alternative
1153,Blues
1154,R&B
1155,Blues
1156,Opera
1157,R&B
1158,Jazz
1159,R&B
1160,Opera
1161,Hip-Hop
1162,Jazz
1163,Blues
1164,R&B
1165,Blues
1166,Opera
1167,Jazz
1168,Jazz
1169,R&B
1170,Comedy
1171,Hip-Hop
1172,Folk
1173,Folk
1174,Opera
1175,Alternative
1176,Classical
1177,Blues
1178,Opera
1179,Blues
1180,Alternative
1181,Opera
1182,Folk
1183,Hip-Hop
1184,Pop
1185,Folk
1186,Pop
1187,R&B
1188,Alternative
1189,R&B
1190,Alternative
1191,Jazz
1192,Jazz
1193,Hip-Hop
1194,Comedy
1195,R&B
1196,Hip-Hop
1197,Pop
1198,Blues
1199,Pop
1200,Opera
1201,Alternative
1202,Opera
1203,Folk
1204,Blues
1205,Opera
1206,R&B
1207,Hip-Hop
1208,Classical
1209,R&B
1210,Pop
1211,Opera
1212,Pop
1213,Blues
1214,R&B
1215,Blues
1216,Hip-Hop
1217,Blues
1218,Alternative
1219,Opera
1220,Comedy
1221,Folk
1222,Pop
1223,R&B
1224,Hip-Hop
1225,Opera
1226,R&B
1227,Hip-Hop
1228,R&B
1229,Blues
1230,Opera
1231,Jazz
1232,Opera
1233,Opera
1234,R&B
1235,Alternative
1236,Jazz
1237,Folk
1238,Classical
1239,Alternative
1240,Folk
1241,Opera
1242,Opera
1243,Blues
1244,Hip-Hop
1245,Opera
1246,Blues
1247,Classical
1248,Classical
1249,Jazz
1250,Opera
1251,Folk
1252,Comedy
1253,Blues
1254,Opera
1255,Folk
1256,Blues
1257,R&B
1258,Comedy
1259,Comedy
1260,Folk
1261,Hip-Hop
1262,Pop
1263,Blues
1264,R&B
1265,Blues
1266,Pop
1267,Opera
1268,Alternative
1269,Opera
1270,Blues
1271,Alternative
1272,Opera
1273,Pop
1274,Pop
1275,Opera
1276,Blues
1277,R&B
1278,Folk
1279,Pop
1280,Blues
1281,Folk
1282,Opera
1283,Pop
1284,Blues
1285,R&B
1286,Alternative
1287,Opera
1288,Blues
1289,Opera
1290,Blues
1291,Folk
1292,Jazz
1293,Blues
1294,Pop
1295,Blues
1296,Opera
1297,Jazz
1298,Pop
1299,R&B
1300,Jazz
1301,Blues
1302,Hip-Hop
1303,Comedy
1304,R&B
1305,Pop
1306,Classical
1307,Folk
1308,Opera
1309,Hip-Hop
1310,Classical
1311,R&B
1312,R&B
1313,R&B
1314,Blues
1315,Opera
1316,Alternative
1317,R&B
1318,Blues
1319,R&B
1320,Opera
1321,Comedy
1322,Alternative
1323,Comedy
1324,Classical
1325,Opera
1326,Blues
1327,Blues
1328,Classical
1329,Alternative
1330,Opera
1331,Opera
1332,Alternative
1333,R&B
1334,Opera
1335,Hip-Hop
1336,Opera
1337,Alternative
1338,R&B
1339,Alternative
1340,Hip-Hop
1341,Alternative
1342,Hip-Hop
1343,R&B
1344,Folk
1345,Alternative
1346,Hip-Hop
1347,Jazz
1348,Blues
1349,Blues
1350,Hip-Hop
1351,Hip-Hop
1352,Opera
1353,Hip-Hop
1354,Jazz
1355,Opera
1356,R&B
1357,Hip-Hop
1358,Opera
1359,Jazz
1360,Opera
1361,Opera
1362,Classical
1363,Opera
1364,Jazz
1365,Alternative
1366,Blues
1367,Blues
1368,Hip-Hop
1369,Hip-Hop
1370,Hip-Hop
1371,Opera
1372,Classical
1373,R&B
1374,Hip-Hop
1375,Opera
1376,Alternative
1377,Pop
1378,Alternative
1379,Comedy
1380,Hip-Hop
1381,Alternative
1382,Hip-Hop
1383,Pop
1384,Blues
1385,Comedy
1386,Comedy
1387,Alternative
1388,Blues
1389,Pop
1390,Alternative
1391,Opera
1392,Jazz
1393,Opera
1394,Pop
1395,R&B
1396,Opera
1397,Hip-Hop
1398,Alternative
1399,Hip-Hop
1400,Folk
1401,Folk
1402,Pop
1403,Opera
1404,Pop
1405,Folk
1406,Blues
1407,Opera
1408,Hip-Hop
1409,Alternative
1410,Folk
1411,Hip-Hop
1412,Alternative
1413,Hip-Hop
1414,R&B
1415,Folk
1416,Opera
1417,Jazz
1418,Hip-Hop
1419,Blues
1420,Opera
1421,Opera
1422,R&B
1423,Opera
1424,Comedy
1425,Opera
1426,Jazz
1427,Opera
1428,Opera
1429,Pop
1430,Jazz
1431,Blues
1432,Alternative
1433,Hip-Hop
1434,Jazz
1435,Comedy
1436,Comedy
1437,Hip-Hop
1438,Opera
1439,Classical
1440,Jazz
1441,Blues
1442,R&B
1443,Opera
1444,Blues
1445,Comedy
1446,Classical
1447,Opera
1448,Opera
1449,Hip-Hop
1450,Opera
1451,R&B
1452,Alternative
1453,Jazz
1454,R&B
1455,R&B
1456,Hip-Hop
1457,Opera
1458,Alternative
1459,Pop
1460,Hip-Hop
1461,Classical
1462,Hip-Hop
1463,Pop
1464,Hip-Hop
1465,Opera
1466,Opera
1467,Hip-Hop
1468,Opera
1469,R&B
1470,Opera
1471,Hip-Hop
1472,Alternative
1473,Classical
1474,Opera
1475,Blues
1476,Pop
1477,R&B
1478,Classical
1479,Comedy
1480,Alternative
1481,Folk
1482,Hip-Hop
1483,Blues
1484,Opera
1485,R&B
1486,Opera
1487,Classical
1488,R&B
1489,Comedy
1490,Alternative
1491,Alternative
1492,Blues
1493,Opera
1494,Opera
1495,Folk
1496,Blues
1497,Blues
1498,Alternative
1499,Blues
1500,Hip-Hop
1501,Opera
1502,Opera
1503,Blues
1504,Alternative
1505,Classical
1506,Hip-Hop
1507,Opera
1508,Hip-Hop
1509,Pop
1510,Opera
1511,Pop
1512,Opera
1513,Opera
1514,R&B
1515,Opera
1516,Opera
1517,Opera
1518,Opera
1519,Folk
1520,Blues
1521,Alternative
1522,Comedy
1523,Jazz
1524,R&B
1525,Folk
1526,Opera
1527,Folk
1528,Opera
1529,Hip-Hop
1530,Blues
1531,Alternative
1532,Alternative
1533,Classical
1534,Opera
1535,Comedy
1536,Opera
1537,Hip-Hop
1538,Classical
1539,Blues
1540,Opera
1541,Pop
1542,Pop
1543,Blues
1544,Comedy
1545,Folk
1546,Pop
1547,Opera
1548,R&B
1549,Alternative
1550,Jazz
1551,Opera
1552,Hip-Hop
1553,Hip-Hop
1554,Opera
1555,Opera
1556,Jazz
1557,Folk
1558,Hip-Hop
1559,Blues
1560,Jazz
1561,Comedy
1562,Pop
1563,Folk
1564,Hip-Hop
1565,R&B
1566,Pop
1567,Pop
1568,Jazz
1569,R&B
1570,R&B
1571,Opera
1572,Jazz
1573,Pop
1574,Hip-Hop
1575,Hip-Hop
1576,Hip-Hop
1577,R&B
1578,Pop
1579,Alternative
1580,Blues
1581,Classical
1582,Opera
1583,Hip-Hop
1584,Pop
1585,Opera
1586,Pop
1587,Opera
1588,Comedy
1589,R&B
1590,Alternative
1591,Opera
1592,Opera
1593,Comedy
1594,Alternative
1595,Blues
1596,Alternative
1597,Jazz
1598,Opera
1599,Blues
1600,R&B
1601,R&B
1602,Blues
1603,Opera
1604,Blues
1605,Folk
1606,Opera
1607,Hip-Hop
1608,Pop
1609,Jazz
1610,Classical
1611,Blues
1612,Opera
1613,R&B
1614,Pop
1615,Blues
1616,Blues
1617,Pop
1618,Pop
1619,Blues
1620,Opera
1621,Pop
1622,Alternative
1623,Folk
1624,Hip-Hop
1625,Alternative
1626,R&B
1627,Alternative
1628,Alternative
1629,Comedy
1630,Pop
1631,Jazz
1632,Opera
1633,R&B
1634,Comedy
1635,Pop
1636,Jazz
1637,Opera
1638,Alternative
1639,Opera
1640,Hip-Hop
1641,R&B
1642,Jazz
1643,Comedy
1644,Alternative
1645,Opera
1646,Opera
1647,Opera
1648,Opera
1649,Folk
1650,Blues
1651,Pop
1652,Opera
1653,Blues
1654,Hip-Hop
1655,Opera
1656,Folk
1657,Pop
1658,Opera
1659,Hip-Hop
1660,Hip-Hop
1661,Blues
1662,Blues
1663,Folk
1664,Hip-Hop
1665,Jazz
1666,Jazz
1667,Alternative
1668,Jazz
1669,Jazz
1670,Comedy
1671,Folk
1672,Hip-Hop
1673,Classical
1674,Pop
1675,Jazz
1676,Jazz
1677,R&B
1678,Classical
1679,R&B
1680,Hip-Hop
1681,Jazz
1682,Hip-Hop
1683,Blues
1684,Folk
1685,Alternative
1686,Blues
1687,Blues
1688,Folk
1689,Folk
1690,Blues
1691,Comedy
1692,Classical
1693,Opera
1694,Blues
1695,Blues
1696,Blues
1697,Jazz
1698,Hip-Hop
1699,Hip-Hop
1700,Opera
1701,Hip-Hop
1702,Alternative
1703,Opera
1704,R&B
1705,Alternative
1706,Jazz
1707,Alternative
1708,Blues
1709,Comedy
1710,Hip-Hop
1711,Opera
1712,Blues
1713,Alternative
1714,Jazz
1715,Folk
1716,Opera
1717,Folk
1718,Hip-Hop
1719,Pop
1720,Blues
1721,Blues
1722,Hip-Hop
1723,Folk
1724,Opera
1725,Jazz
1726,Alternative
1727,Alternative
1728,Alternative
1729,Folk
1730,Opera
1731,Jazz
1732,R&B
1733,Jazz
1734,Hip-Hop
1735,R&B
1736,Alternative
1737,Hip-Hop
1738,Pop
1739,Pop
1740,Opera
1741,Hip-Hop
1742,Pop
1743,Hip-Hop
1744,Comedy
1745,Classical
1746,Blues
1747,Jazz
1748,Blues
1749,Hip-Hop
1750,Blues
1751,Blues
1752,Pop
1753,R&B
1754,Blues
1755,Jazz
1756,Opera
1757,Jazz
1758,Blues
1759,Opera
1760,Blues
1761,Blues
1762,Jazz
1763,Opera
1764,R&B
1765,Opera
1766,Opera
1767,Opera
1768,Blues
1769,Blues
1770,Hip-Hop
1771,Alternative
1772,Hip-Hop
1773,Opera
1774,Pop
1775,Blues
1776,Comedy
1777,Blues
1778,Alternative
1779,Blues
1780,R&B
1781,Blues
1782,Opera
1783,Opera
1784,Opera
1785,R&B
1786,Blues
1787,Blues
1788,Hip-Hop
1789,Opera
1790,Comedy
1791,Folk
1792,Alternative
1793,Jazz
1794,Hip-Hop
1795,Alternative
1796,Comedy
1797,Alternative
1798,Opera
1799,Comedy
1800,Pop
1801,Jazz
1802,Hip-Hop
1803,Hip-Hop
1804,Blues
1805,Alternative
1806,Pop
1807,Folk
1808,Opera
1809,Comedy
1810,Alternative
1811,R&B
1812,Pop
1813,Comedy
1814,Folk
1815,Folk
1816,Opera
1817,Hip-Hop
1818,Opera
1819,Hip-Hop
1820,Pop
1821,Classical
1822,Jazz
1823,Folk
1824,Hip-Hop
1825,Pop
1826,Blues
1827,Hip-Hop
1828,Pop
1829,Comedy
1830,Alternative
1831,Pop
1832,Opera
1833,Blues
1834,Opera
1835,Jazz
1836,Hip-Hop
1837,R&B
1838,Jazz
1839,Jazz
1840,Folk
1841,Blues
1842,Hip-Hop
1843,Opera
1844,Alternative
1845,Jazz
1846,Alternative
1847,Folk
1848,Folk
1849,Opera
1850,Opera
1851,Alternative
1852,Opera
1853,Opera
1854,Blues
1855,Opera
1856,R&B
1857,R&B
1858,Folk
1859,Classical
1860,Hip-Hop
1861,Blues
1862,Folk
1863,Alternative
1864,Opera
1865,Folk
1866,Alternative
1867,Jazz
1868,Blues
1869,Jazz
1870,Blues
1871,Opera
1872,Classical
1873,Opera
1874,Comedy
1875,Alternative
1876,Comedy
1877,Pop
1878,Comedy
1879,Opera
1880,Blues
1881,Alternative
1882,R&B
1883,Folk
1884,Alternative
1885,Hip-Hop
1886,Pop
1887,Folk
1888,Opera
1889,Opera
1890,Alternative
1891,Pop
1892,Jazz
1893,Comedy
1894,Hip-Hop
1895,Hip-Hop
1896,Hip-Hop
1897,Alternative
1898,Pop
1899,Folk
1900,Comedy
1901,Comedy
1902,Folk
1903,Comedy
1904,Blues
1905,Hip-Hop
1906,Pop
1907,Opera
1908,Blues
1909,Hip-Hop
1910,Folk
1911,Blues
1912,Folk
1913,Comedy
1914,Blues
1915,Folk
1916,R&B
1917,Pop
1918,Jazz
1919,Alternative
1920,Blues
1921,Blues
1922,Opera
1923,Folk
1924,R&B
1925,Pop
1926,Blues
1927,R&B
1928,Opera
1929,Blues
1930,Opera
1931,Hip-Hop
1932,Comedy
1933,Opera
1934,Alternative
1935,Folk
1936,Pop
1937,Alternative
1938,Folk
1939,Jazz
1940,Comedy
1941,R&B
1942,Blues
1943,Pop
1944,Hip-Hop
1945,Pop
1946,Classical
1947,Blues
1948,Comedy
1949,R&B
1950,Blues
1951,Opera
