instance_id,artist_name,genre
1655,empty_field,Folk
1664,empty_field,Hip-Hop
1667,empty_field,Pop
1669,empty_field,Jazz
1674,empty_field,Hip-Hop
1686,empty_field,Blues
1693,empty_field,Classical
1701,empty_field,Hip-Hop
1702,empty_field,Hip-Hop
1711,empty_field,Jazz
1712,empty_field,Jazz
1724,empty_field,Blues
1726,empty_field,Alternative
1735,empty_field,R&B
1740,empty_field,Opera
1743,empty_field,Hip-Hop
1752,empty_field,Folk
1754,empty_field,Blues
1756,empty_field,Jazz
1759,empty_field,Alternative
1769,empty_field,R&B
1773,empty_field,R&B
1776,empty_field,Comedy
1782,empty_field,Folk
1786,empty_field,Blues
1790,empty_field,Comedy
1792,empty_field,Alternative
1802,empty_field,Hip-Hop
1806,empty_field,Hip-Hop
1807,empty_field,Folk
1808,empty_field,Opera
1831,empty_field,R&B
1843,empty_field,Blues
1844,empty_field,Alternative
1847,empty_field,Blues
1855,empty_field,Classical
1860,empty_field,Hip-Hop
1861,empty_field,Blues
1864,empty_field,Blues
1866,empty_field,Folk
1869,empty_field,R&B
1871,empty_field,Jazz
1880,empty_field,Blues
1882,empty_field,R&B
1884,empty_field,Folk
1896,empty_field,Hip-Hop
1899,empty_field,Folk
1906,empty_field,Pop
1913,empty_field,Comedy
1919,empty_field,Alternative
1924,empty_field,R&B
1949,empty_field,R&B
1954,empty_field,Jazz
1961,empty_field,Folk
1963,empty_field,Folk
1968,empty_field,Pop
1969,empty_field,Folk
1971,empty_field,Opera
1984,empty_field,Pop
1992,empty_field,Alternative
1997,empty_field,Blues
2004,empty_field,Classical
2009,empty_field,Folk
2014,empty_field,Blues
2020,empty_field,R&B
2024,empty_field,Folk
2029,empty_field,Folk
2033,empty_field,R&B
2034,empty_field,Blues
2037,empty_field,Classical
2039,empty_field,Jazz
2049,empty_field,Folk
2051,empty_field,Classical
2064,empty_field,Blues
2067,empty_field,Opera
2070,empty_field,Hip-Hop
2073,empty_field,Jazz
2080,empty_field,Hip-Hop
2083,empty_field,Alternative
2084,empty_field,Blues
2086,empty_field,Jazz
2090,empty_field,Comedy
2093,empty_field,R&B
2102,empty_field,Pop
2113,empty_field,Blues
2117,empty_field,Pop
2124,empty_field,Jazz
2125,empty_field,Opera
2128,empty_field,Pop
2129,empty_field,Hip-Hop
2130,empty_field,Pop
2132,empty_field,Hip-Hop
2149,empty_field,Jazz
2153,empty_field,Folk
2154,empty_field,Pop
2156,empty_field,Folk
2162,empty_field,Folk
2163,empty_field,R&B
2199,empty_field,Pop
2234,empty_field,Jazz
2237,empty_field,Blues
2240,empty_field,Jazz
2241,empty_field,Folk
2257,empty_field,Classical
2275,empty_field,Classical
2278,empty_field,R&B
2281,empty_field,Blues
2287,empty_field,R&B
2298,empty_field,Comedy
2302,empty_field,Blues
2303,empty_field,Jazz
2310,empty_field,Folk
2316,empty_field,Classical
2318,empty_field,Hip-Hop
2322,empty_field,Comedy
2324,empty_field,R&B
2326,empty_field,Hip-Hop
2334,empty_field,Opera
2341,empty_field,Alternative
2349,empty_field,Opera
2350,empty_field,Pop
2359,empty_field,Hip-Hop
2360,empty_field,Jazz
2361,empty_field,Hip-Hop
2362,empty_field,Jazz
2365,empty_field,Classical
2366,empty_field,Opera
2372,empty_field,R&B
2373,empty_field,Opera
2376,empty_field,Alternative
2382,empty_field,Opera
2384,empty_field,Blues
2390,empty_field,Blues
2392,empty_field,Folk
2396,empty_field,Opera
2412,empty_field,Jazz
2414,empty_field,Hip-Hop
2422,empty_field,Comedy
2423,empty_field,Folk
2429,empty_field,Alternative
2430,empty_field,Blues
2435,empty_field,R&B
2442,empty_field,Pop
2443,empty_field,Pop
2447,empty_field,Pop
2452,empty_field,Pop
2453,empty_field,R&B
2460,empty_field,Blues
2461,empty_field,Blues
2476,empty_field,Alternative
2481,empty_field,Pop
2482,empty_field,Pop
2484,empty_field,Opera
2486,empty_field,Alternative
2497,empty_field,Blues
2502,empty_field,Jazz
2503,empty_field,Blues
2510,empty_field,Blues
2516,empty_field,Alternative
2518,empty_field,R&B
2519,empty_field,Alternative
2520,empty_field,Folk
2525,empty_field,Opera
2533,empty_field,Pop
2554,empty_field,Folk
2557,empty_field,Blues
2561,empty_field,Folk
2562,empty_field,Folk
2571,empty_field,Blues
2594,empty_field,Hip-Hop
2596,empty_field,Jazz
2614,empty_field,Folk
2618,empty_field,Hip-Hop
2619,empty_field,Folk
2629,empty_field,Hip-Hop
2631,empty_field,Pop
2632,empty_field,Jazz
2633,empty_field,Blues
2642,empty_field,Classical
2645,empty_field,Opera
2649,empty_field,Classical
2652,empty_field,Comedy
2655,empty_field,Pop
2659,empty_field,Folk
2674,empty_field,Blues
2676,empty_field,Jazz
2685,empty_field,Pop
2690,empty_field,Opera
2698,empty_field,Opera
2709,empty_field,Hip-Hop
2712,empty_field,Opera
2713,empty_field,Folk
2716,empty_field,Folk
2719,empty_field,Hip-Hop
2726,empty_field,Classical
2730,empty_field,Hip-Hop
2735,empty_field,Blues
2738,empty_field,Classical
2754,empty_field,Pop
2764,empty_field,Blues
2771,empty_field,Folk
2772,empty_field,Alternative
2779,empty_field,Blues
2785,empty_field,Comedy
2787,empty_field,Hip-Hop
2794,empty_field,Pop
2796,empty_field,Hip-Hop
2801,empty_field,Hip-Hop
2802,empty_field,Hip-Hop
2811,empty_field,Blues
2819,empty_field,Folk
2820,empty_field,Jazz
2822,empty_field,Folk
2826,empty_field,Opera
2845,empty_field,Classical
2850,empty_field,Pop
2851,empty_field,Opera
2855,empty_field,Opera
2857,empty_field,Jazz
2863,empty_field,Opera
2869,empty_field,Blues
2870,empty_field,Blues
2871,empty_field,Blues
2880,empty_field,Pop
2881,empty_field,Hip-Hop
2888,empty_field,R&B
2890,empty_field,Pop
2893,empty_field,Alternative
2895,empty_field,Blues
2896,empty_field,Pop
2899,empty_field,Pop
2909,empty_field,Pop
2910,empty_field,Hip-Hop
2912,empty_field,Classical
2914,empty_field,Blues
2918,empty_field,Alternative
2920,empty_field,R&B
2921,empty_field,Folk
2923,empty_field,Blues
2925,empty_field,Classical
2926,empty_field,Jazz
2929,empty_field,Folk
2931,empty_field,Classical
2939,empty_field,Classical
2945,empty_field,R&B
2966,empty_field,Alternative
2978,empty_field,Pop
2979,empty_field,Blues
2982,empty_field,Blues
2984,empty_field,Blues
2986,empty_field,Pop
2989,empty_field,Blues
2993,empty_field,R&B
2999,empty_field,Hip-Hop
3000,empty_field,Opera
3001,empty_field,Classical
3002,empty_field,Pop
3005,empty_field,Blues
3026,empty_field,Blues
3031,empty_field,Hip-Hop
3035,empty_field,Pop
3037,empty_field,Hip-Hop
3040,empty_field,Jazz
3046,empty_field,Blues
3051,empty_field,Classical
3059,empty_field,Pop
3069,empty_field,Jazz
3080,empty_field,Opera
3083,empty_field,Jazz
3091,empty_field,Pop
3093,empty_field,Pop
3095,empty_field,Blues
3096,empty_field,Classical
3115,empty_field,Folk
3120,empty_field,Alternative
3122,empty_field,Pop
3123,empty_field,Blues
3130,empty_field,R&B
3131,empty_field,Pop
3136,empty_field,Folk
3137,empty_field,Blues
3148,empty_field,Pop
3158,empty_field,Blues
3160,empty_field,Alternative
3161,empty_field,Classical
3178,empty_field,Alternative
3182,empty_field,Classical
3188,empty_field,Pop
3196,empty_field,Opera
3197,empty_field,Pop
3201,empty_field,Folk
3208,empty_field,Alternative
3214,empty_field,Blues
3216,empty_field,Hip-Hop
3220,empty_field,Comedy
3224,empty_field,Comedy
3235,empty_field,Classical
3237,empty_field,Comedy
3238,empty_field,Blues
3241,empty_field,Alternative
3245,empty_field,Blues
3249,empty_field,Jazz
3261,empty_field,Hip-Hop
3267,empty_field,Alternative
3280,empty_field,Blues
3286,empty_field,Hip-Hop
3289,empty_field,Blues
3290,empty_field,Comedy
3295,empty_field,Jazz
3300,empty_field,Hip-Hop
3304,empty_field,Pop
3305,empty_field,Opera
3311,empty_field,Pop
3326,empty_field,Opera
3331,empty_field,Hip-Hop
3335,empty_field,Opera
3351,empty_field,Blues
3352,empty_field,Pop
3353,empty_field,Blues
3373,empty_field,Blues
3375,empty_field,Jazz
3382,empty_field,Blues
3383,empty_field,Classical
3384,empty_field,Hip-Hop
3390,empty_field,Folk
3402,empty_field,Alternative
3403,empty_field,Opera
3404,empty_field,R&B
3411,empty_field,Folk
3425,empty_field,Folk
3428,empty_field,Comedy
3439,empty_field,Opera
3442,empty_field,Jazz
3444,empty_field,Opera
3446,empty_field,Pop
3448,empty_field,Alternative
3452,empty_field,Blues
3454,empty_field,Comedy
3460,empty_field,Jazz
3463,empty_field,Opera
3470,empty_field,Alternative
3472,empty_field,R&B
3483,empty_field,R&B
3486,empty_field,R&B
3495,empty_field,Jazz
3509,empty_field,Blues
3511,empty_field,Folk
3514,empty_field,Pop
3515,empty_field,Jazz
3521,empty_field,Hip-Hop
3522,empty_field,Classical
3527,empty_field,Hip-Hop
3535,empty_field,R&B
3537,empty_field,Opera
3540,empty_field,Blues
3541,empty_field,Hip-Hop
3543,empty_field,Hip-Hop
3550,empty_field,Blues
3562,empty_field,Opera
3563,empty_field,Hip-Hop
3583,empty_field,Alternative
3585,empty_field,Blues
3600,empty_field,Jazz
3601,empty_field,Jazz
3606,empty_field,Blues
3612,empty_field,R&B
3617,empty_field,Blues
3622,empty_field,Comedy
3624,empty_field,Classical
3630,empty_field,Classical
3631,empty_field,Jazz
3632,empty_field,Blues
3640,empty_field,Folk
3641,empty_field,Hip-Hop
3643,empty_field,Blues
3644,empty_field,Classical
3651,empty_field,Classical
3659,empty_field,Pop
3660,empty_field,Folk
3661,empty_field,Blues
3668,empty_field,Pop
3672,empty_field,Blues
3674,empty_field,Comedy
3677,empty_field,Classical
3680,empty_field,Blues
3690,empty_field,R&B
3716,empty_field,Hip-Hop
3718,empty_field,Classical
3725,empty_field,Jazz
3732,empty_field,R&B
3733,empty_field,Blues
3738,empty_field,Pop
3749,empty_field,Jazz
3752,empty_field,R&B
3756,empty_field,Hip-Hop
3761,empty_field,R&B
3766,empty_field,Comedy
3772,empty_field,Jazz
3781,empty_field,Hip-Hop
3793,empty_field,Folk
3796,empty_field,Alternative
3799,empty_field,Blues
3800,empty_field,Classical
3805,empty_field,Folk
3808,empty_field,Pop
3809,empty_field,Blues
3810,empty_field,Pop
3816,empty_field,Folk
3820,empty_field,Blues
3827,empty_field,Blues
3834,empty_field,Blues
3835,empty_field,Folk
3841,empty_field,Folk
3848,empty_field,Alternative
3850,empty_field,Hip-Hop
3853,empty_field,Pop
3857,empty_field,Classical
3866,empty_field,R&B
3869,empty_field,Pop
3870,empty_field,Blues
3872,empty_field,Alternative
3875,empty_field,Comedy
3878,empty_field,Hip-Hop
3892,empty_field,Pop
3896,empty_field,Blues
3903,empty_field,Alternative
3904,empty_field,Hip-Hop
3910,empty_field,Comedy
3911,empty_field,Alternative
3918,empty_field,R&B
3933,empty_field,R&B
3936,empty_field,Pop
3939,empty_field,Jazz
3954,empty_field,Alternative
3955,empty_field,Folk
3958,empty_field,Blues
3959,empty_field,Hip-Hop
3967,empty_field,Opera
3970,empty_field,Classical
3972,empty_field,Alternative
3980,empty_field,Comedy
3981,empty_field,Alternative
3982,empty_field,Jazz
3989,empty_field,Blues
3990,empty_field,Jazz
4003,empty_field,Folk
4005,empty_field,Hip-Hop
4017,empty_field,R&B
4019,empty_field,Hip-Hop
4021,empty_field,Hip-Hop
4022,empty_field,Opera
4024,empty_field,Jazz
4027,empty_field,Blues
4029,empty_field,Comedy
4043,empty_field,Alternative
4053,empty_field,Opera
4056,empty_field,Blues
4061,empty_field,R&B
4064,empty_field,Hip-Hop
4065,empty_field,R&B
4079,empty_field,Hip-Hop
4092,empty_field,R&B
4098,empty_field,Blues
4105,empty_field,Folk
4114,empty_field,Pop
4115,empty_field,Jazz
4118,empty_field,Alternative
4120,empty_field,Blues
4125,empty_field,Alternative
4127,empty_field,R&B
4135,empty_field,Opera
4141,empty_field,Blues
4143,empty_field,Hip-Hop
4144,empty_field,Blues
4154,empty_field,Folk
4159,empty_field,Blues
4174,empty_field,Folk
4177,empty_field,Blues
4188,empty_field,Alternative
4194,empty_field,Hip-Hop
4195,empty_field,Blues
4204,empty_field,Comedy
4209,empty_field,Blues
4217,empty_field,Blues
4218,empty_field,Pop
4219,empty_field,Comedy
4221,empty_field,R&B
4227,empty_field,Blues
4234,empty_field,Pop
4236,empty_field,Alternative
4237,empty_field,R&B
4239,empty_field,Opera
4243,empty_field,Opera
4252,empty_field,Classical
4278,empty_field,Comedy
4292,empty_field,Opera
4293,empty_field,Hip-Hop
4296,empty_field,Folk
4299,empty_field,Blues
4300,empty_field,Hip-Hop
4302,empty_field,Blues
4303,empty_field,Opera
4314,empty_field,Comedy
4320,empty_field,Jazz
4334,empty_field,R&B
4337,empty_field,Opera
4341,empty_field,Blues
4342,empty_field,Blues
4344,empty_field,Alternative
4351,empty_field,Blues
4353,empty_field,R&B
4360,empty_field,Classical
4364,empty_field,Comedy
4366,empty_field,Alternative
4369,empty_field,R&B
4373,empty_field,Folk
4374,empty_field,Blues
4383,empty_field,Blues
4398,empty_field,Hip-Hop
4413,empty_field,Hip-Hop
4418,empty_field,Alternative
4422,empty_field,Blues
4429,empty_field,Folk
4436,empty_field,Blues
4440,empty_field,Folk
4441,empty_field,R&B
4445,empty_field,Opera
4448,empty_field,Folk
4455,empty_field,R&B
4459,empty_field,Pop
4466,empty_field,Classical
4473,empty_field,Alternative
4478,empty_field,Alternative
4480,empty_field,Comedy
4481,empty_field,Comedy
4485,empty_field,Alternative
4495,empty_field,Alternative
4503,empty_field,Comedy
4505,empty_field,Hip-Hop
4506,empty_field,Classical
4510,empty_field,Hip-Hop
4513,empty_field,Blues
4514,empty_field,Blues
4515,empty_field,Opera
4518,empty_field,Blues
4521,empty_field,Alternative
4526,empty_field,Comedy
4527,empty_field,Alternative
4528,empty_field,Comedy
4529,empty_field,Pop
4531,empty_field,R&B
4535,empty_field,Opera
4542,empty_field,Folk
4543,empty_field,Jazz
4550,empty_field,Blues
4551,empty_field,Jazz
4555,empty_field,Hip-Hop
4572,empty_field,Hip-Hop
4573,empty_field,Hip-Hop
4579,empty_field,Opera
4580,empty_field,Hip-Hop
4581,empty_field,Hip-Hop
4589,empty_field,Jazz
4594,empty_field,Blues
4596,empty_field,Pop
4597,empty_field,Hip-Hop
4604,empty_field,Blues
4607,empty_field,Alternative
4613,empty_field,Jazz
4622,empty_field,Blues
4628,empty_field,Hip-Hop
4634,empty_field,Blues
4662,empty_field,Hip-Hop
4678,empty_field,Folk
4682,empty_field,Blues
4685,empty_field,Classical
4705,empty_field,Classical
4709,empty_field,Hip-Hop
4718,empty_field,Alternative
4719,empty_field,Blues
4725,empty_field,Folk
4730,empty_field,Hip-Hop
4736,empty_field,Folk
4739,empty_field,Blues
4740,empty_field,Alternative
4742,empty_field,Blues
4744,empty_field,Hip-Hop
4746,empty_field,Blues
4752,empty_field,Blues
4753,empty_field,Comedy
4761,empty_field,Blues
4766,empty_field,Classical
4769,empty_field,R&B
4772,empty_field,R&B
4775,empty_field,Jazz
4776,empty_field,Jazz
4780,empty_field,Hip-Hop
4781,empty_field,Opera
4786,empty_field,Opera
4793,empty_field,Opera
4794,empty_field,Alternative
4798,empty_field,Alternative
4812,empty_field,Blues
4820,empty_field,Blues
4824,empty_field,Alternative
4831,empty_field,Jazz
4834,empty_field,Hip-Hop
4842,empty_field,Jazz
4844,empty_field,Folk
4846,empty_field,Hip-Hop
4847,empty_field,Comedy
4849,empty_field,Hip-Hop
4853,empty_field,R&B
4855,empty_field,Blues
4861,empty_field,Jazz
4865,empty_field,Hip-Hop
4866,empty_field,Jazz
4870,empty_field,Blues
4880,empty_field,Folk
4888,empty_field,Folk
4897,empty_field,Blues
4898,empty_field,Comedy
4900,empty_field,Classical
4905,empty_field,Jazz
4907,empty_field,R&B
4915,empty_field,Hip-Hop
4920,empty_field,Blues
4926,empty_field,Blues
4930,empty_field,Hip-Hop
4933,empty_field,Hip-Hop
4939,empty_field,Pop
4949,empty_field,Opera
4950,empty_field,Blues
4954,empty_field,R&B
4965,empty_field,Jazz
4969,empty_field,R&B
4970,empty_field,Opera
4971,empty_field,Classical
4974,empty_field,Classical
4977,empty_field,Pop
4979,empty_field,Hip-Hop
4981,empty_field,Classical
4986,empty_field,Jazz
4989,empty_field,R&B
4991,empty_field,Hip-Hop
4993,empty_field,Blues
4994,empty_field,R&B
4999,empty_field,Pop
5000,empty_field,Comedy
5004,empty_field,Pop
5005,empty_field,Blues
5007,empty_field,Hip-Hop
5021,empty_field,Blues
5022,empty_field,Hip-Hop
5023,empty_field,Hip-Hop
5028,empty_field,Blues
5029,empty_field,Hip-Hop
5031,empty_field,R&B
5034,empty_field,R&B
5036,empty_field,Comedy
5038,empty_field,Pop
5048,empty_field,Opera
5049,empty_field,Blues
5051,empty_field,Pop
5059,empty_field,Jazz
5060,empty_field,Hip-Hop
5070,empty_field,Hip-Hop
5072,empty_field,Folk
5077,empty_field,R&B
5078,empty_field,R&B
5086,empty_field,Hip-Hop
5089,empty_field,Blues
5090,empty_field,Jazz
5098,empty_field,Comedy
5101,empty_field,Hip-Hop
5109,empty_field,Blues
5113,empty_field,Comedy
5128,empty_field,Blues
5132,empty_field,Pop
5133,empty_field,R&B
5134,empty_field,Blues
5139,empty_field,Blues
5141,empty_field,Hip-Hop
5144,empty_field,R&B
5145,empty_field,Blues
5152,empty_field,R&B
5157,empty_field,Hip-Hop
5165,empty_field,Alternative
5173,empty_field,Classical
5178,empty_field,Folk
5181,empty_field,Comedy
5186,empty_field,R&B
5187,empty_field,Alternative
5189,empty_field,Blues
5190,empty_field,Pop
5194,empty_field,Jazz
5200,empty_field,Pop
5203,empty_field,Hip-Hop
5212,empty_field,Hip-Hop
5221,empty_field,Opera
5227,empty_field,Hip-Hop
5232,empty_field,Blues
5234,empty_field,Blues
5235,empty_field,Hip-Hop
5238,empty_field,Folk
5240,empty_field,Jazz
5262,empty_field,Blues
5269,empty_field,Opera
5273,empty_field,R&B
5274,empty_field,Blues
5280,empty_field,Classical
5284,empty_field,Blues
5285,empty_field,Folk
5291,empty_field,Blues
5293,empty_field,Pop
5298,empty_field,R&B
5301,empty_field,Classical
5304,empty_field,Hip-Hop
5305,empty_field,Pop
5307,empty_field,Opera
5310,empty_field,Blues
5311,empty_field,Comedy
5312,empty_field,Pop
5313,empty_field,Blues
5319,empty_field,Folk
5320,empty_field,Hip-Hop
5322,empty_field,Blues
5324,empty_field,Alternative
5330,empty_field,Blues
5333,empty_field,Alternative
5335,empty_field,Blues
5340,empty_field,Hip-Hop
5356,empty_field,Blues
5357,empty_field,Hip-Hop
5364,empty_field,Alternative
5368,empty_field,R&B
5369,empty_field,Opera
5372,empty_field,Folk
5376,empty_field,Hip-Hop
5380,empty_field,Jazz
5386,empty_field,Jazz
5390,empty_field,Comedy
5392,empty_field,Blues
5393,empty_field,Blues
5407,empty_field,Blues
5411,empty_field,Alternative
5412,empty_field,Folk
5413,empty_field,Hip-Hop
5438,empty_field,Hip-Hop
5440,empty_field,Folk
5441,empty_field,Alternative
5448,empty_field,R&B
5450,empty_field,Blues
5460,empty_field,Pop
5470,empty_field,R&B
5474,empty_field,Comedy
5477,empty_field,R&B
5492,empty_field,Opera
5495,empty_field,Jazz
5503,empty_field,Classical
5505,empty_field,Opera
5508,empty_field,Blues
5509,empty_field,Pop
5516,empty_field,R&B
5517,empty_field,Alternative
5526,empty_field,Blues
5534,empty_field,Alternative
