genre,instance_id
Jazz,360
Alternative,361
Blues,362
Jazz,363
Alternative,364
Jazz,365
Comedy,366
Classical,367
Blues,368
Blues,369
Classical,370
Comedy,371
Blues,372
Alternative,373
Blues,374
Blues,375
Hip-Hop,376
Opera,377
Hip-Hop,378
Alternative,379
Blues,380
Opera,381
Blues,382
Pop,383
Jazz,384
Opera,385
Pop,386
Comedy,387
Folk,388
Pop,389
R&B,390
Alternative,391
Jazz,392
Comedy,393
Folk,394
Folk,395
Opera,396
Folk,397
R&B,398
Hip-Hop,399
Folk,400
R&B,401
R&B,402
Folk,403
Classical,404
R&B,405
Blues,406
Hip-Hop,407
Comedy,408
Folk,409
Alternative,410
Blues,411
Classical,412
Hip-Hop,413
Blues,414
Jazz,415
Classical,416
Folk,417
Classical,418
Folk,419
Blues,420
Classical,421
Blues,422
Blues,423
Pop,424
Opera,425
Blues,426
Hip-Hop,427
Comedy,428
Folk,429
Comedy,430
Classical,431
Alternative,432
Classical,433
Blues,434
Blues,435
Comedy,436
Blues,437
Hip-Hop,438
Comedy,439
Classical,440
Comedy,441
Classical,442
Folk,443
Hip-Hop,444
Alternative,445
Hip-Hop,446
Blues,447
Opera,448
Jazz,449
Jazz,450
Classical,451
Hip-Hop,452
R&B,453
Folk,454
Blues,455
Blues,456
R&B,457
Folk,458
Blues,459
R&B,460
Pop,461
Jazz,462
Comedy,463
Hip-Hop,464
R&B,465
Hip-Hop,466
Hip-Hop,467
Jazz,468
Blues,469
Hip-Hop,470
Comedy,471
R&B,472
Alternative,473
Blues,474
Blues,475
Opera,476
Pop,477
Blues,478
R&B,479
Hip-Hop,480
Jazz,481
Comedy,482
Blues,483
Classical,484
R&B,485
Blues,486
Opera,487
Jazz,488
Hip-Hop,489
Blues,490
Folk,491
Jazz,492
Folk,493
Comedy,494
Blues,495
Blues,496
Folk,497
Opera,498
Jazz,499
Classical,500
Jazz,501
Jazz,502
Folk,503
Pop,504
Jazz,505
Blues,506
Folk,507
Hip-Hop,508
Blues,509
R&B,510
Hip-Hop,511
Jazz,512
Blues,513
Classical,514
Jazz,515
R&B,516
Blues,517
Folk,518
Alternative,519
Alternative,520
Folk,521
Blues,522
Classical,523
R&B,524
Folk,525
Pop,526
Blues,527
Folk,528
R&B,529
Blues,530
R&B,531
Blues,532
Pop,533
Pop,534
Pop,535
Folk,536
Jazz,537
Jazz,538
R&B,539
Alternative,540
Hip-Hop,541
Blues,542
Hip-Hop,543
Pop,544
Hip-Hop,545
Classical,546
Pop,547
Hip-Hop,548
Folk,549
R&B,550
Folk,551
R&B,552
Hip-Hop,553
Blues,554
Folk,555
R&B,556
Blues,557
Pop,558
Pop,559
Jazz,560
Hip-Hop,561
Hip-Hop,562
Pop,563
Jazz,564
Blues,565
Comedy,566
Blues,567
Comedy,568
Alternative,569
R&B,570
Blues,571
Alternative,572
Comedy,573
Blues,574
Opera,575
Opera,576
R&B,577
Jazz,578
Comedy,579
Jazz,580
R&B,581
Folk,582
Pop,583
Alternative,584
Blues,585
Blues,586
Jazz,587
Alternative,588
Jazz,589
Opera,590
Pop,591
Jazz,592
Alternative,593
Classical,594
Blues,595
R&B,596
Jazz,597
Folk,598
Classical,599
R&B,600
Alternative,601
R&B,602
Pop,603
Alternative,604
Blues,605
Blues,606
Folk,607
Jazz,608
Opera,609
Blues,610
Comedy,611
Blues,612
Opera,613
Blues,614
Pop,615
Folk,616
Alternative,617
Blues,618
Comedy,619
Blues,620
Blues,621
R&B,622
R&B,623
Blues,624
R&B,625
Folk,626
Jazz,627
Pop,628
Hip-Hop,629
Jazz,630
Comedy,631
Pop,632
Blues,633
Hip-Hop,634
Hip-Hop,635
R&B,636
Comedy,637
R&B,638
Blues,639
Hip-Hop,640
Opera,641
Hip-Hop,642
Classical,643
Alternative,644
Folk,645
Blues,646
Blues,647
Classical,648
Folk,649
Folk,650
Blues,651
Jazz,652
R&B,653
Classical,654
Folk,655
Folk,656
Pop,657
Blues,658
Alternative,659
Pop,660
Blues,661
Jazz,662
Classical,663
Hip-Hop,664
Folk,665
Hip-Hop,666
Pop,667
Blues,668
Alternative,669
Classical,670
Blues,671
Blues,672
Folk,673
R&B,674
Comedy,675
Opera,676
Pop,677
Hip-Hop,678
Hip-Hop,679
Blues,680
R&B,681
Blues,682
Hip-Hop,683
R&B,684
Alternative,685
Pop,686
Folk,687
Comedy,688
R&B,689
Blues,690
Blues,691
Jazz,692
Alternative,693
Alternative,694
Folk,695
Blues,696
Blues,697
Blues,698
Jazz,699
R&B,700
Hip-Hop,701
Jazz,702
Blues,703
Hip-Hop,704
Alternative,705
Pop,706
Comedy,707
Blues,708
Jazz,709
Classical,710
Folk,711
Folk,712
Jazz,713
Comedy,714
Folk,715
Folk,716
Comedy,717
Folk,718
Comedy,719
Blues,720
Folk,721
Opera,722
Alternative,723
Blues,724
Alternative,725
Hip-Hop,726
R&B,727
Blues,728
Jazz,729
Jazz,730
Blues,731
Comedy,732
Pop,733
Hip-Hop,734
Folk,735
Pop,736
Alternative,737
Blues,738
Pop,739
Jazz,740
Folk,741
Opera,742
Pop,743
Folk,744
Pop,745
Jazz,746
Blues,747
Alternative,748
Alternative,749
Pop,750
Blues,751
Alternative,752
Pop,753
Folk,754
Classical,755
Comedy,756
R&B,757
Alternative,758
R&B,759
Alternative,760
Pop,761
Comedy,762
Jazz,763
R&B,764
Pop,765
Comedy,766
Hip-Hop,767
Blues,768
Blues,769
Blues,770
R&B,771
Blues,772
Pop,773
Comedy,774
Jazz,775
Hip-Hop,776
Folk,777
Blues,778
Opera,779
Pop,780
Blues,781
Jazz,782
R&B,783
Folk,784
R&B,785
Blues,786
Comedy,787
Hip-Hop,788
Jazz,789
R&B,790
Hip-Hop,791
R&B,792
Jazz,793
Blues,794
Hip-Hop,795
Classical,796
Blues,797
Blues,798
R&B,799
Folk,800
R&B,801
Blues,802
Pop,803
Folk,804
Folk,805
Opera,806
Blues,807
Classical,808
Comedy,809
Blues,810
R&B,811
Folk,812
Opera,813
Blues,814
Pop,815
Classical,816
Hip-Hop,817
Folk,818
Pop,819
R&B,820
Folk,821
Pop,822
Comedy,823
Blues,824
Jazz,825
Hip-Hop,826
Comedy,827
Hip-Hop,828
Folk,829
R&B,830
Jazz,831
Opera,832
R&B,833
Blues,834
Folk,835
Blues,836
Classical,837
Pop,838
Comedy,839
Opera,840
Folk,841
Folk,842
R&B,843
Blues,844
Pop,845
Comedy,846
Classical,847
Blues,848
Blues,849
Folk,850
R&B,851
Blues,852
Hip-Hop,853
Blues,854
Hip-Hop,855
Pop,856
Folk,857
Blues,858
Alternative,859
Pop,860
Classical,861
Opera,862
Hip-Hop,863
R&B,864
Hip-Hop,865
Comedy,866
Blues,867
R&B,868
Hip-Hop,869
Blues,870
Folk,871
Pop,872
Comedy,873
Pop,874
Jazz,875
Blues,876
Pop,877
Blues,878
Blues,879
Pop,880
Classical,881
Folk,882
Jazz,883
Jazz,884
Alternative,885
Blues,886
Hip-Hop,887
Hip-Hop,888
Comedy,889
Opera,890
Pop,891
Classical,892
R&B,893
Comedy,894
Comedy,895
Blues,896
Hip-Hop,897
Alternative,898
Blues,899
R&B,900
Alternative,901
Blues,902
Pop,903
Blues,904
Pop,905
Hip-Hop,906
Jazz,907
Jazz,908
Jazz,909
Blues,910
Folk,911
R&B,912
Pop,913
Blues,914
R&B,915
Hip-Hop,916
Blues,917
Comedy,918
Blues,919
Folk,920
Alternative,921
Blues,922
Hip-Hop,923
Opera,924
Pop,925
Opera,926
R&B,927
Hip-Hop,928
Hip-Hop,929
Comedy,930
Opera,931
Pop,932
Jazz,933
Hip-Hop,934
Hip-Hop,935
R&B,936
Jazz,937
Hip-Hop,938
Folk,939
Folk,940
R&B,941
Pop,942
Jazz,943
Jazz,944
Blues,945
Comedy,946
Alternative,947
Pop,948
Jazz,949
Pop,950
Blues,951
Jazz,952
Hip-Hop,953
Alternative,954
Alternative,955
R&B,956
Hip-Hop,957
Jazz,958
Alternative,959
Folk,960
Comedy,961
Pop,962
R&B,963
Opera,964
Comedy,965
R&B,966
Alternative,967
Classical,968
Hip-Hop,969
Folk,970
Opera,971
Comedy,972
Hip-Hop,973
Jazz,974
Opera,975
Pop,976
R&B,977
Folk,978
Blues,979
Folk,980
Hip-Hop,981
Jazz,982
Hip-Hop,983
Folk,984
Folk,985
Hip-Hop,986
Jazz,987
Folk,988
Jazz,989
Classical,990
Folk,991
Jazz,992
Blues,993
Hip-Hop,994
Blues,995
Blues,996
Hip-Hop,997
Blues,998
Jazz,999
Hip-Hop,1000
Classical,1001
Opera,1002
Blues,1003
Folk,1004
Hip-Hop,1005
Blues,1006
Jazz,1007
Jazz,1008
R&B,1009
Blues,1010
Jazz,1011
Opera,1012
R&B,1013
Hip-Hop,1014
Hip-Hop,1015
Pop,1016
Comedy,1017
Blues,1018
Pop,1019
Jazz,1020
Alternative,1021
Blues,1022
R&B,1023
R&B,1024
Hip-Hop,1025
Hip-Hop,1026
Folk,1027
Alternative,1028
Classical,1029
Opera,1030
Comedy,1031
Opera,1032
Comedy,1033
Alternative,1034
Jazz,1035
Hip-Hop,1036
Comedy,1037
Folk,1038
Jazz,1039
Folk,1040
R&B,1041
Folk,1042
Folk,1043
Blues,1044
Alternative,1045
Blues,1046
R&B,1047
Hip-Hop,1048
R&B,1049
Pop,1050
Jazz,1051
Folk,1052
R&B,1053
Hip-Hop,1054
Folk,1055
Hip-Hop,1056
Alternative,1057
Folk,1058
Hip-Hop,1059
R&B,1060
Jazz,1061
Blues,1062
Hip-Hop,1063
Blues,1064
Folk,1065
Blues,1066
Pop,1067
Folk,1068
Blues,1069
Hip-Hop,1070
Pop,1071
Blues,1072
Comedy,1073
Jazz,1074
Blues,1075
Blues,1076
Pop,1077
Blues,1078
Classical,1079
R&B,1080
Folk,1081
Pop,1082
Comedy,1083
Blues,1084
Folk,1085
R&B,1086
Jazz,1087
Blues,1088
Blues,1089
Classical,1090
R&B,1091
Comedy,1092
Pop,1093
Hip-Hop,1094
Blues,1095
Hip-Hop,1096
Blues,1097
Blues,1098
Pop,1099
Blues,1100
Folk,1101
Jazz,1102
Folk,1103
Alternative,1104
Folk,1105
Classical,1106
Folk,1107
Alternative,1108
Alternative,1109
Pop,1110
Blues,1111
Classical,1112
Classical,1113
Comedy,1114
Blues,1115
Pop,1116
Blues,1117
Comedy,1118
Opera,1119
Blues,1120
R&B,1121
Comedy,1122
Blues,1123
Alternative,1124
Blues,1125
Opera,1126
Folk,1127
Blues,1128
Blues,1129
Blues,1130
Folk,1131
Folk,1132
Folk,1133
Jazz,1134
Folk,1135
Jazz,1136
Classical,1137
Blues,1138
Pop,1139
Comedy,1140
R&B,1141
Blues,1142
R&B,1143
Jazz,1144
Hip-Hop,1145
R&B,1146
R&B,1147
R&B,1148
Blues,1149
Comedy,1150
Folk,1151
Alternative,1152
Blues,1153
Pop,1154
Blues,1155
Blues,1156
Folk,1157
Jazz,1158
R&B,1159
Opera,1160
Hip-Hop,1161
Jazz,1162
Jazz,1163
Jazz,1164
Blues,1165
Opera,1166
Blues,1167
Jazz,1168
R&B,1169
Blues,1170
Hip-Hop,1171
Folk,1172
Folk,1173
R&B,1174
Alternative,1175
Classical,1176
Blues,1177
Opera,1178
Blues,1179
Folk,1180
Classical,1181
Folk,1182
Hip-Hop,1183
Hip-Hop,1184
Jazz,1185
Folk,1186
Alternative,1187
Alternative,1188
R&B,1189
Pop,1190
Jazz,1191
Folk,1192
Hip-Hop,1193
Comedy,1194
R&B,1195
Hip-Hop,1196
Pop,1197
Blues,1198
Pop,1199
Jazz,1200
Alternative,1201
Folk,1202
Folk,1203
Blues,1204
Folk,1205
Folk,1206
Hip-Hop,1207
Jazz,1208
Hip-Hop,1209
Pop,1210
Opera,1211
Pop,1212
R&B,1213
R&B,1214
Blues,1215
Hip-Hop,1216
Blues,1217
Alternative,1218
Opera,1219
Comedy,1220
Folk,1221
Pop,1222
R&B,1223
Hip-Hop,1224
Pop,1225
R&B,1226
Hip-Hop,1227
Blues,1228
Blues,1229
Blues,1230
Jazz,1231
Opera,1232
Opera,1233
R&B,1234
Alternative,1235
Jazz,1236
Folk,1237
Jazz,1238
Blues,1239
Jazz,1240
Opera,1241
Opera,1242
Blues,1243
Hip-Hop,1244
Blues,1245
Blues,1246
Classical,1247
Classical,1248
R&B,1249
Folk,1250
Alternative,1251
Comedy,1252
Blues,1253
R&B,1254
Folk,1255
Blues,1256
Pop,1257
Comedy,1258
Comedy,1259
Pop,1260
Hip-Hop,1261
Hip-Hop,1262
Blues,1263
Folk,1264
Blues,1265
Pop,1266
R&B,1267
Alternative,1268
Opera,1269
Blues,1270
Hip-Hop,1271
R&B,1272
Pop,1273
Pop,1274
Pop,1275
Blues,1276
R&B,1277
Folk,1278
Pop,1279
Blues,1280
Folk,1281
Hip-Hop,1282
Pop,1283
Jazz,1284
Hip-Hop,1285
R&B,1286
R&B,1287
Blues,1288
Classical,1289
Blues,1290
Blues,1291
Jazz,1292
Blues,1293
Pop,1294
Blues,1295
Opera,1296
Jazz,1297
Folk,1298
Blues,1299
Jazz,1300
Blues,1301
Hip-Hop,1302
Comedy,1303
Pop,1304
Hip-Hop,1305
Classical,1306
Folk,1307
Classical,1308
Hip-Hop,1309
Jazz,1310
R&B,1311
Jazz,1312
R&B,1313
Blues,1314
Opera,1315
Alternative,1316
Hip-Hop,1317
Folk,1318
R&B,1319
Opera,1320
Comedy,1321
Pop,1322
Comedy,1323
Classical,1324
Blues,1325
Alternative,1326
Blues,1327
Classical,1328
Alternative,1329
Opera,1330
Opera,1331
R&B,1332
R&B,1333
Blues,1334
Hip-Hop,1335
Opera,1336
Alternative,1337
R&B,1338
Alternative,1339
Hip-Hop,1340
Alternative,1341
Hip-Hop,1342
Alternative,1343
Folk,1344
Hip-Hop,1345
Hip-Hop,1346
Jazz,1347
Blues,1348
Alternative,1349
Hip-Hop,1350
Hip-Hop,1351
Opera,1352
Hip-Hop,1353
Jazz,1354
Comedy,1355
Folk,1356
Alternative,1357
Classical,1358
R&B,1359
Blues,1360
Opera,1361
Classical,1362
Opera,1363
Classical,1364
Blues,1365
Blues,1366
Blues,1367
Hip-Hop,1368
Hip-Hop,1369
Hip-Hop,1370
Opera,1371
Classical,1372
Jazz,1373
Alternative,1374
Jazz,1375
R&B,1376
Pop,1377
Alternative,1378
Comedy,1379
Hip-Hop,1380
R&B,1381
R&B,1382
Pop,1383
Blues,1384
Comedy,1385
Comedy,1386
Alternative,1387
Blues,1388
Pop,1389
Alternative,1390
Alternative,1391
R&B,1392
Opera,1393
Hip-Hop,1394
R&B,1395
Classical,1396
Hip-Hop,1397
Alternative,1398
Hip-Hop,1399
Alternative,1400
Alternative,1401
Pop,1402
Jazz,1403
Pop,1404
Alternative,1405
Blues,1406
Blues,1407
Hip-Hop,1408
Alternative,1409
Folk,1410
Hip-Hop,1411
Alternative,1412
Pop,1413
R&B,1414
Pop,1415
Classical,1416
Jazz,1417
Hip-Hop,1418
Blues,1419
Jazz,1420
Blues,1421
Jazz,1422
Opera,1423
Comedy,1424
Opera,1425
Folk,1426
Opera,1427
Pop,1428
Pop,1429
Jazz,1430
Folk,1431
Alternative,1432
Hip-Hop,1433
Jazz,1434
Comedy,1435
Comedy,1436
Hip-Hop,1437
Jazz,1438
Classical,1439
Jazz,1440
Folk,1441
R&B,1442
Pop,1443
Blues,1444
Comedy,1445
Classical,1446
Opera,1447
Folk,1448
Hip-Hop,1449
Folk,1450
Pop,1451
Alternative,1452
R&B,1453
Hip-Hop,1454
R&B,1455
Hip-Hop,1456
Hip-Hop,1457
Alternative,1458
Pop,1459
Hip-Hop,1460
Jazz,1461
Hip-Hop,1462
Pop,1463
Hip-Hop,1464
R&B,1465
Blues,1466
Pop,1467
R&B,1468
Pop,1469
Blues,1470
Hip-Hop,1471
R&B,1472
Classical,1473
Jazz,1474
Blues,1475
Pop,1476
R&B,1477
Folk,1478
Comedy,1479
Alternative,1480
Folk,1481
Hip-Hop,1482
Blues,1483
Hip-Hop,1484
Jazz,1485
R&B,1486
Classical,1487
R&B,1488
Comedy,1489
R&B,1490
R&B,1491
Blues,1492
R&B,1493
Jazz,1494
Folk,1495
Blues,1496
Blues,1497
Alternative,1498
Blues,1499
Hip-Hop,1500
R&B,1501
Comedy,1502
Blues,1503
Blues,1504
Classical,1505
Hip-Hop,1506
Blues,1507
Pop,1508
Pop,1509
Folk,1510
Hip-Hop,1511
Opera,1512
Opera,1513
R&B,1514
Opera,1515
Alternative,1516
Classical,1517
Folk,1518
Folk,1519
Blues,1520
R&B,1521
Comedy,1522
Jazz,1523
R&B,1524
Folk,1525
Classical,1526
Alternative,1527
Pop,1528
Hip-Hop,1529
Blues,1530
Alternative,1531
Folk,1532
Classical,1533
Opera,1534
Comedy,1535
Alternative,1536
Hip-Hop,1537
Opera,1538
Jazz,1539
Classical,1540
Pop,1541
Pop,1542
Blues,1543
Comedy,1544
R&B,1545
Pop,1546
Blues,1547
R&B,1548
Alternative,1549
Jazz,1550
Opera,1551
Hip-Hop,1552
Hip-Hop,1553
Classical,1554
Folk,1555
Jazz,1556
Folk,1557
Hip-Hop,1558
Blues,1559
Jazz,1560
Comedy,1561
Pop,1562
Folk,1563
Hip-Hop,1564
Hip-Hop,1565
R&B,1566
Pop,1567
Jazz,1568
R&B,1569
Alternative,1570
Opera,1571
Jazz,1572
Alternative,1573
Hip-Hop,1574
Hip-Hop,1575
Pop,1576
R&B,1577
Pop,1578
Alternative,1579
Blues,1580
Classical,1581
Classical,1582
Hip-Hop,1583
Pop,1584
Blues,1585
Pop,1586
Blues,1587
Comedy,1588
Hip-Hop,1589
Blues,1590
Folk,1591
Jazz,1592
Comedy,1593
R&B,1594
Blues,1595
R&B,1596
Blues,1597
Opera,1598
Blues,1599
R&B,1600
Jazz,1601
Blues,1602
Blues,1603
Jazz,1604
Folk,1605
Opera,1606
Hip-Hop,1607
Pop,1608
Jazz,1609
Classical,1610
Blues,1611
Blues,1612
R&B,1613
Pop,1614
Blues,1615
Blues,1616
Pop,1617
Pop,1618
Blues,1619
Classical,1620
Pop,1621
R&B,1622
Folk,1623
Hip-Hop,1624
Alternative,1625
R&B,1626
R&B,1627
R&B,1628
Comedy,1629
Pop,1630
Blues,1631
Classical,1632
Jazz,1633
Comedy,1634
Pop,1635
Jazz,1636
R&B,1637
Alternative,1638
Opera,1639
Hip-Hop,1640
Hip-Hop,1641
Classical,1642
Comedy,1643
R&B,1644
Classical,1645
Classical,1646
Opera,1647
Opera,1648
Blues,1649
Blues,1650
Pop,1651
Opera,1652
Blues,1653
Hip-Hop,1654
Folk,1655
Folk,1656
Pop,1657
Opera,1658
Hip-Hop,1659
Hip-Hop,1660
Blues,1661
Blues,1662
Folk,1663
Hip-Hop,1664
Jazz,1665
Jazz,1666
Alternative,1667
R&B,1668
Jazz,1669
Comedy,1670
Blues,1671
Hip-Hop,1672
Classical,1673
Hip-Hop,1674
Folk,1675
Classical,1676
Jazz,1677
Classical,1678
Pop,1679
Hip-Hop,1680
Blues,1681
Hip-Hop,1682
Blues,1683
Folk,1684
R&B,1685
Folk,1686
Folk,1687
Folk,1688
Jazz,1689
Blues,1690
Comedy,1691
Classical,1692
Classical,1693
Classical,1694
Blues,1695
Blues,1696
Jazz,1697
Hip-Hop,1698
Pop,1699
Folk,1700
Hip-Hop,1701
R&B,1702
Jazz,1703
Jazz,1704
R&B,1705
Jazz,1706
Alternative,1707
Blues,1708
Comedy,1709
Hip-Hop,1710
Jazz,1711
Jazz,1712
Alternative,1713
Jazz,1714
Folk,1715
Opera,1716
Blues,1717
Alternative,1718
Pop,1719
Blues,1720
Blues,1721
Hip-Hop,1722
Folk,1723
Folk,1724
Jazz,1725
Hip-Hop,1726
Blues,1727
Alternative,1728
R&B,1729
R&B,1730
Blues,1731
Pop,1732
Jazz,1733
Pop,1734
R&B,1735
Alternative,1736
Hip-Hop,1737
Pop,1738
Hip-Hop,1739
Opera,1740
Hip-Hop,1741
Pop,1742
Hip-Hop,1743
Comedy,1744
Blues,1745
Blues,1746
Jazz,1747
Blues,1748
Pop,1749
Jazz,1750
Folk,1751
Pop,1752
Alternative,1753
Blues,1754
Jazz,1755
Classical,1756
Blues,1757
Blues,1758
Alternative,1759
R&B,1760
Blues,1761
Jazz,1762
Blues,1763
Jazz,1764
Blues,1765
R&B,1766
Blues,1767
Blues,1768
R&B,1769
Hip-Hop,1770
R&B,1771
Hip-Hop,1772
R&B,1773
Pop,1774
Blues,1775
Comedy,1776
Blues,1777
R&B,1778
Blues,1779
Hip-Hop,1780
Blues,1781
Folk,1782
Blues,1783
Blues,1784
Pop,1785
Blues,1786
Blues,1787
Hip-Hop,1788
Opera,1789
Comedy,1790
Hip-Hop,1791
Alternative,1792
Jazz,1793
Pop,1794
Alternative,1795
Comedy,1796
Alternative,1797
Opera,1798
Comedy,1799
Pop,1800
Jazz,1801
Hip-Hop,1802
Hip-Hop,1803
Folk,1804
Alternative,1805
Hip-Hop,1806
Folk,1807
Opera,1808
Comedy,1809
R&B,1810
Pop,1811
Pop,1812
Comedy,1813
R&B,1814
Folk,1815
Comedy,1816
Pop,1817
Opera,1818
Hip-Hop,1819
Pop,1820
Jazz,1821
Jazz,1822
Folk,1823
Hip-Hop,1824
Hip-Hop,1825
Blues,1826
Hip-Hop,1827
Pop,1828
Comedy,1829
Alternative,1830
Pop,1831
Opera,1832
Folk,1833
Opera,1834
Jazz,1835
Pop,1836
R&B,1837
Jazz,1838
Jazz,1839
Folk,1840
Blues,1841
Hip-Hop,1842
Blues,1843
Alternative,1844
Jazz,1845
Blues,1846
Jazz,1847
Folk,1848
Folk,1849
Folk,1850
R&B,1851
Blues,1852
R&B,1853
Blues,1854
Classical,1855
R&B,1856
R&B,1857
Folk,1858
Classical,1859
Hip-Hop,1860
Blues,1861
Folk,1862
Folk,1863
Jazz,1864
Folk,1865
Folk,1866
Jazz,1867
Jazz,1868
Jazz,1869
Blues,1870
Blues,1871
Classical,1872
Hip-Hop,1873
Comedy,1874
Alternative,1875
Comedy,1876
Pop,1877
Comedy,1878
R&B,1879
Folk,1880
Alternative,1881
R&B,1882
Folk,1883
Folk,1884
Hip-Hop,1885
Pop,1886
Folk,1887
Folk,1888
Jazz,1889
Alternative,1890
Pop,1891
Jazz,1892
Comedy,1893
Hip-Hop,1894
Hip-Hop,1895
Hip-Hop,1896
Alternative,1897
Pop,1898
Folk,1899
Comedy,1900
Comedy,1901
Jazz,1902
Comedy,1903
Alternative,1904
Pop,1905
Pop,1906
Opera,1907
Blues,1908
Pop,1909
Jazz,1910
Blues,1911
Folk,1912
Comedy,1913
Blues,1914
Alternative,1915
Hip-Hop,1916
Pop,1917
Jazz,1918
Alternative,1919
Blues,1920
Blues,1921
Folk,1922
Folk,1923
R&B,1924
Alternative,1925
Blues,1926
R&B,1927
R&B,1928
Blues,1929
Blues,1930
R&B,1931
Comedy,1932
Opera,1933
Alternative,1934
Folk,1935
Pop,1936
Blues,1937
Folk,1938
